TaxonId;Understam;Ordning;Familj;Art;Vetenskapligt namn;Auktor;Grupp i 2003-rekonstruktion;Status 2003;URL till taxoninformation;Svensk frekomst
105363;;;;Malachius aeneus;Malachius aeneus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105363;Bofast och reproducerande
105364;;;;Malachius bipustulatus;Malachius bipustulatus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105364;Bofast och reproducerande
105365;;;;Clanoptilus marginellus;Clanoptilus marginellus;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/105365;Bofast och reproducerande
105366;;;;Clanoptilus barnevillei;Clanoptilus barnevillei;(Puton, 1865);;;https://www.dyntaxa.se/taxon/info/105366;Bofast och reproducerande
105367;;;;Anthocomus rufus;Anthocomus rufus;(Herbst, 1784);;;https://www.dyntaxa.se/taxon/info/105367;Bofast och reproducerande
105368;;;;Anthocomus fasciatus;Anthocomus fasciatus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105368;Bofast och reproducerande
100322;;;;Apalochrus femoralis;Apalochrus femoralis;Erichson, 1840;;;https://www.dyntaxa.se/taxon/info/100322;Bofast och reproducerande
2001058;;;Phloiophilidae;;Phloiophilidae;Kiesenwetter, 1863;;;https://www.dyntaxa.se/taxon/info/2001058;
101553;;;;Phloiophilus edwardsii;Phloiophilus edwardsii;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/101553;Bofast och reproducerande
2001059;;;Trogossitidae;;Trogossitidae;Latreille, 1802;;;https://www.dyntaxa.se/taxon/info/2001059;
101011;;;;Grynocharis oblonga;Grynocharis oblonga;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/101011;Bofast och reproducerande
105337;;;;Lophocateres pusillus;Lophocateres pusillus;(Klug, 1833);;;https://www.dyntaxa.se/taxon/info/105337;Tillfällig förekomst (alt. kvarstående)
101520;;;;Peltis grossa;Peltis grossa;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/101520;Bofast och reproducerande
105336;;;;Peltis ferruginea;Peltis ferruginea;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105336;Bofast och reproducerande
101905;;;;Thymalus oblongus;Thymalus oblongus;Reitter, 1889;;;https://www.dyntaxa.se/taxon/info/101905;Bofast och reproducerande
102351;;;;Thymalus limbatus;Thymalus limbatus;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/102351;Bofast och reproducerande
100524;;;;Calitys scabra;Calitys scabra;(Thunberg, 1784);;;https://www.dyntaxa.se/taxon/info/100524;Bofast och reproducerande
105338;;;;Nemozoma elongatum;Nemozoma elongatum;(Linnaeus, 1760);;;https://www.dyntaxa.se/taxon/info/105338;Bofast och reproducerande
105339;;;;Tenebroides mauritanicus;Tenebroides mauritanicus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105339;Ej bofast men tillfälligt reproducerande
102349;;;;Temnoscheila caerulea;Temnoscheila caerulea;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/102349;Bofast och reproducerande
2001060;;;Cleridae;;Cleridae;Latreille, 1802;;;https://www.dyntaxa.se/taxon/info/2001060;
101906;;;;Tillus elongatus;Tillus elongatus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/101906;Bofast och reproducerande
105340;;;;Allonyx quadrimaculatus;Allonyx quadrimaculatus;(Schaller, 1783);;;https://www.dyntaxa.se/taxon/info/105340;Tillfällig förekomst (alt. kvarstående)
101463;;;;Opilo mollis;Opilo mollis;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/101463;Bofast och reproducerande
102319;;;;Opilo domesticus;Opilo domesticus;(Sturm, 1837);;;https://www.dyntaxa.se/taxon/info/102319;Bofast och reproducerande
105341;;;;Thanasimus formicarius;Thanasimus formicarius;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105341;Bofast och reproducerande
105342;;;;Thanasimus femoralis;Thanasimus femoralis;(Zetterstedt, 1828);;;https://www.dyntaxa.se/taxon/info/105342;Bofast och reproducerande
100814;;;;Dermestoides sanguinicollis;Dermestoides sanguinicollis;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/100814;Ej längre bofast, ej tillfälligt förekommande
105344;;;;Enoplium serraticorne;Enoplium serraticorne;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/105344;Tillfällig förekomst (alt. kvarstående)
105345;;;;Tarsostenus univittatus;Tarsostenus univittatus;(Rossi, 1792);;;https://www.dyntaxa.se/taxon/info/105345;Tillfällig förekomst (alt. kvarstående)
101153;;;;Korynetes ruficornis;Korynetes ruficornis;Sturm, 1837;;;https://www.dyntaxa.se/taxon/info/101153;Bofast och reproducerande
105346;;;;Korynetes caeruleus;Korynetes caeruleus;(De Geer, 1775);;;https://www.dyntaxa.se/taxon/info/105346;Bofast och reproducerande
101376;;;;Necrobia ruficollis;Necrobia ruficollis;(Fabricius, 1775);;;https://www.dyntaxa.se/taxon/info/101376;Bofast och reproducerande
105347;;;;Necrobia violacea;Necrobia violacea;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105347;Bofast och reproducerande
105348;;;;Necrobia rufipes;Necrobia rufipes;(De Geer, 1775);;;https://www.dyntaxa.se/taxon/info/105348;Bofast och reproducerande
2001061;;;Dasytidae;;Dasytidae;Laporte, 1840;;;https://www.dyntaxa.se/taxon/info/2001061;
102184;;;;Aplocnemus impressus;Aplocnemus impressus;(Marsham, 1802);;;https://www.dyntaxa.se/taxon/info/102184;Bofast och reproducerande
105349;;;;Aplocnemus nigricornis;Aplocnemus nigricornis;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105349;Bofast och reproducerande
105350;;;;Aplocnemus tarsalis;Aplocnemus tarsalis;(Sahlberg, 1822);;;https://www.dyntaxa.se/taxon/info/105350;Bofast och reproducerande
102520;;;;Trichoceble floralis;Trichoceble floralis;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/102520;Bofast och reproducerande
102521;;;;Trichoceble memnonia;Trichoceble memnonia;(Kiesenwetter, 1861);;;https://www.dyntaxa.se/taxon/info/102521;Bofast och reproducerande
100802;;;;Dasytes nigrocyaneus;Dasytes nigrocyaneus;Mulsant & Rey, 1868;;;https://www.dyntaxa.se/taxon/info/100802;Bofast och reproducerande
105351;;;;Dasytes niger;Dasytes niger;(Linnaeus, 1760);;;https://www.dyntaxa.se/taxon/info/105351;Bofast och reproducerande
105352;;;;Dasytes obscurus;Dasytes obscurus;Gyllenhal, 1813;;;https://www.dyntaxa.se/taxon/info/105352;Bofast och reproducerande
105353;;;;Dasytes caeruleus;Dasytes caeruleus;(De Geer, 1774);;;https://www.dyntaxa.se/taxon/info/105353;Bofast och reproducerande
105354;;;;Dasytes aeratus;Dasytes aeratus;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105354;Bofast och reproducerande
105355;;;;Dasytes plumbeus;Dasytes plumbeus;(Müller, 1776);;;https://www.dyntaxa.se/taxon/info/105355;Bofast och reproducerande
105356;;;;Dasytes fusculus;Dasytes fusculus;(Illiger, 1801);;;https://www.dyntaxa.se/taxon/info/105356;Bofast och reproducerande
101655;;;;Psilothrix viridicoerulea;Psilothrix viridicoerulea;(Geoffroy, 1785);;;https://www.dyntaxa.se/taxon/info/101655;Bofast och reproducerande
105357;;;;Dolichosoma lineare;Dolichosoma lineare;(Rossi, 1792);;;https://www.dyntaxa.se/taxon/info/105357;Bofast och reproducerande
100796;;;;Danacea nigritarsis;Danacea nigritarsis;(Küster, 1850);;;https://www.dyntaxa.se/taxon/info/100796;Påträffad, okänt om reproducerande
100797;;;;Danacea pallipes;Danacea pallipes;(Panzer, 1793);;;https://www.dyntaxa.se/taxon/info/100797;Ej längre bofast, ej tillfälligt förekommande
2001062;;;Kateretidae;;Kateretidae;Erichson, 1846;;;https://www.dyntaxa.se/taxon/info/2001062;
105369;;;;Kateretes pedicularius;Kateretes pedicularius;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105369;Bofast och reproducerande
105370;;;;Kateretes pusillus;Kateretes pusillus;(Thunberg, 1794);;;https://www.dyntaxa.se/taxon/info/105370;Bofast och reproducerande
105371;;;;Kateretes rufilabris;Kateretes rufilabris;(Latreille, 1807);;;https://www.dyntaxa.se/taxon/info/105371;Bofast och reproducerande
105372;;;;Heterhelus scutellaris;Heterhelus scutellaris;(Heer, 1841);;;https://www.dyntaxa.se/taxon/info/105372;Bofast och reproducerande
105373;;;;Brachypterus urticae;Brachypterus urticae;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105373;Bofast och reproducerande
105374;;;;Brachypterus fulvipes;Brachypterus fulvipes;Erichson, 1843;;;https://www.dyntaxa.se/taxon/info/105374;Bofast och reproducerande
105375;;;;Brachypterus glaber;Brachypterus glaber;(Newman, 1834);;;https://www.dyntaxa.se/taxon/info/105375;Bofast och reproducerande
105376;;;;Brachypterolus pulicarius;Brachypterolus pulicarius;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105376;Bofast och reproducerande
105377;;;;Brachypterolus linariae;Brachypterolus linariae;(Stephens, 1830);;;https://www.dyntaxa.se/taxon/info/105377;Bofast och reproducerande
2001063;;;Nitidulidae;;Nitidulidae;Latreille, 1802;;;https://www.dyntaxa.se/taxon/info/2001063;
105378;;;;Carpophilus ligneus;Carpophilus ligneus;Murray, 1864;;;https://www.dyntaxa.se/taxon/info/105378;Tillfällig förekomst (alt. kvarstående)
105379;;;;Carpophilus dimidiatus;Carpophilus dimidiatus;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105379;Tillfällig förekomst (alt. kvarstående)
105380;;;;Carpophilus marginellus;Carpophilus marginellus;Motschulsky, 1858;;;https://www.dyntaxa.se/taxon/info/105380;Bofast och reproducerande
105381;;;;Carpophilus hemipterus;Carpophilus hemipterus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105381;Tillfällig förekomst (alt. kvarstående)
105382;;;;Carpophilus mutilatus;Carpophilus mutilatus;Erichson, 1843;;;https://www.dyntaxa.se/taxon/info/105382;Tillfällig förekomst (alt. kvarstående)
211531;;;;Carpophilus obsoletus;Carpophilus obsoletus;Erichson, 1843;;;https://www.dyntaxa.se/taxon/info/211531;Osäkert om påträffad
100914;;;;Epuraea excisicollis;Epuraea excisicollis;Reitter, 1873;;;https://www.dyntaxa.se/taxon/info/100914;Bofast och reproducerande
100915;;;;Epuraea fuscicollis;Epuraea fuscicollis;(Stephens, 1835);;;https://www.dyntaxa.se/taxon/info/100915;Bofast och reproducerande
100916;;;;Epuraea longiclavis;Epuraea longiclavis;Sjöberg, 1939;;;https://www.dyntaxa.se/taxon/info/100916;Bofast och reproducerande
100917;;;;Epuraea longipennis;Epuraea longipennis;Sjöberg, 1939;;;https://www.dyntaxa.se/taxon/info/100917;Bofast och reproducerande
100918;;;;Epuraea silesiaca;Epuraea silesiaca;Reitter, 1873;;;https://www.dyntaxa.se/taxon/info/100918;Bofast och reproducerande
102238;;;;Epuraea deubeli;Epuraea deubeli;Reitter, 1898;;;https://www.dyntaxa.se/taxon/info/102238;Bofast och reproducerande
102239;;;;Epuraea guttata;Epuraea guttata;(Olivier, 1811);;;https://www.dyntaxa.se/taxon/info/102239;Bofast och reproducerande
105383;;;;Epuraea melanocephala;Epuraea melanocephala;(Marsham, 1802);;;https://www.dyntaxa.se/taxon/info/105383;Bofast och reproducerande
105384;;;;Epuraea neglecta;Epuraea neglecta;(Heer, 1841);;;https://www.dyntaxa.se/taxon/info/105384;Bofast och reproducerande
105385;;;;Epuraea pallescens;Epuraea pallescens;(Stephens, 1832);;;https://www.dyntaxa.se/taxon/info/105385;Bofast och reproducerande
105386;;;;Epuraea laeviuscula;Epuraea laeviuscula;(Gyllenhal, 1827);;;https://www.dyntaxa.se/taxon/info/105386;Bofast och reproducerande
105387;;;;Epuraea thoracica;Epuraea thoracica;Tournier, 1872;;;https://www.dyntaxa.se/taxon/info/105387;Bofast och reproducerande
105388;;;;Epuraea angustula;Epuraea angustula;Sturm, 1844;;;https://www.dyntaxa.se/taxon/info/105388;Bofast och reproducerande
105389;;;;Epuraea oblonga;Epuraea oblonga;(Herbst, 1793);;;https://www.dyntaxa.se/taxon/info/105389;Bofast och reproducerande
105391;;;;Epuraea fussi;Epuraea fussi;Reitter, 1875;;;https://www.dyntaxa.se/taxon/info/105391;Bofast och reproducerande
105392;;;;Epuraea boreella;Epuraea boreella;(Zetterstedt, 1828);;;https://www.dyntaxa.se/taxon/info/105392;Bofast och reproducerande
105393;;;;Epuraea opalizans;Epuraea opalizans;J. Sahlberg, 1889;;;https://www.dyntaxa.se/taxon/info/105393;Bofast och reproducerande
105394;;;;Epuraea marseuli;Epuraea marseuli;Reitter, 1873;;;https://www.dyntaxa.se/taxon/info/105394;Bofast och reproducerande
105395;;;;Epuraea pygmaea;Epuraea pygmaea;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105395;Bofast och reproducerande
105396;;;;Epuraea longula;Epuraea longula;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/105396;Bofast och reproducerande
105397;;;;Epuraea binotata;Epuraea binotata;Reitter, 1873;;;https://www.dyntaxa.se/taxon/info/105397;Bofast och reproducerande
105398;;;;Epuraea placida;Epuraea placida;Mäklin, 1853;;;https://www.dyntaxa.se/taxon/info/105398;Bofast och reproducerande
105399;;;;Epuraea terminalis;Epuraea terminalis;(Mannerheim, 1843);;;https://www.dyntaxa.se/taxon/info/105399;Bofast och reproducerande
105401;;;;Epuraea biguttata;Epuraea biguttata;(Thunberg, 1784);;;https://www.dyntaxa.se/taxon/info/105401;Bofast och reproducerande
105402;;;;Epuraea unicolor;Epuraea unicolor;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/105402;Bofast och reproducerande
105403;;;;Epuraea variegata;Epuraea variegata;(Herbst, 1793);;;https://www.dyntaxa.se/taxon/info/105403;Bofast och reproducerande
105404;;;;Epuraea muehli;Epuraea muehli;Reitter, 1908;;;https://www.dyntaxa.se/taxon/info/105404;Bofast och reproducerande
105405;;;;Epuraea silacea;Epuraea silacea;(Herbst, 1783);;;https://www.dyntaxa.se/taxon/info/105405;Bofast och reproducerande
105406;;;;Epuraea aestiva;Epuraea aestiva;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105406;Bofast och reproducerande
105407;;;;Epuraea melina;Epuraea melina;Erichson, 1843;;;https://www.dyntaxa.se/taxon/info/105407;Bofast och reproducerande
105408;;;;Epuraea rufomarginata;Epuraea rufomarginata;(Stephens, 1830);;;https://www.dyntaxa.se/taxon/info/105408;Bofast och reproducerande
105409;;;;Epuraea contractula;Epuraea contractula;J.Sahlberg, 1889;;;https://www.dyntaxa.se/taxon/info/105409;Bofast och reproducerande
105410;;;;Epuraea limbata;Epuraea limbata;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/105410;Bofast och reproducerande
101288;;;;Meligethes atramentarius;Meligethes atramentarius;Förster, 1849;;;https://www.dyntaxa.se/taxon/info/101288;Bofast och reproducerande
101289;;;;Meligethes czwalinai;Meligethes czwalinai;Reitter, 1871;;;https://www.dyntaxa.se/taxon/info/101289;Bofast och reproducerande
101291;;;;Meligethes gagathinus;Meligethes gagathinus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/101291;Bofast och reproducerande
101292;;;;Meligethes haemorrhoidalis;Meligethes haemorrhoidalis;Förster, 1849;;;https://www.dyntaxa.se/taxon/info/101292;Bofast och reproducerande
101293;;;;Meligethes hoffmanni;Meligethes hoffmanni;Reitter, 1871;;;https://www.dyntaxa.se/taxon/info/101293;Bofast och reproducerande
101294;;;;Meligethes maurus;Meligethes maurus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/101294;Tillfällig förekomst (alt. kvarstående)
101295;;;;Meligethes nanus;Meligethes nanus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/101295;Bofast och reproducerande
101296;;;;Meligethes serripes;Meligethes serripes;(Gyllenhal, 1827);;;https://www.dyntaxa.se/taxon/info/101296;Bofast och reproducerande
101297;;;;Meligethes solidus;Meligethes solidus;(Kugelann, 1794);;;https://www.dyntaxa.se/taxon/info/101297;Bofast och reproducerande
102300;;;;Meligethes corvinus;Meligethes corvinus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/102300;Bofast och reproducerande
102302;;;;Meligethes lugubris;Meligethes lugubris;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/102302;Bofast och reproducerande
102303;;;;Meligethes ochropus;Meligethes ochropus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/102303;Bofast och reproducerande
102304;;;;Meligethes ovatus;Meligethes ovatus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/102304;Bofast och reproducerande
105412;;;;Meligethes denticulatus;Meligethes denticulatus;(Heer, 1841);;;https://www.dyntaxa.se/taxon/info/105412;Bofast och reproducerande
105413;;;;Meligethes atratus;Meligethes atratus;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/105413;Bofast och reproducerande
105414;;;;Meligethes flavimanus;Meligethes flavimanus;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105414;Bofast och reproducerande
105415;;;;Meligethes subrugosus;Meligethes subrugosus;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105415;Bofast och reproducerande
105417;;;;Meligethes subaeneus;Meligethes subaeneus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105417;Bofast och reproducerande
105418;;;;Meligethes coracinus;Meligethes coracinus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105418;Bofast och reproducerande
105419;;;;Meligethes coeruleovirens;Meligethes coeruleovirens;Förster, 1849;;;https://www.dyntaxa.se/taxon/info/105419;Bofast och reproducerande
105420;;;;Meligethes aeneus;Meligethes aeneus;(Fabricius, 1775);;;https://www.dyntaxa.se/taxon/info/105420;Bofast och reproducerande
105421;;;;Meligethes viridescens;Meligethes viridescens;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/105421;Bofast och reproducerande
105422;;;;Meligethes bidens;Meligethes bidens;Brisout de Barneville, 1863;;;https://www.dyntaxa.se/taxon/info/105422;Bofast och reproducerande
105423;;;;Meligethes difficilis;Meligethes difficilis;(Heer, 1841);;;https://www.dyntaxa.se/taxon/info/105423;Bofast och reproducerande
105424;;;;Meligethes morosus;Meligethes morosus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/105424;Bofast och reproducerande
105425;;;;Meligethes brunnicornis;Meligethes brunnicornis;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105425;Bofast och reproducerande
105426;;;;Meligethes persicus;Meligethes persicus;Faldermann, 1835;;;https://www.dyntaxa.se/taxon/info/105426;Påträffad, okänt om reproducerande
105427;;;;Meligethes pedicularius;Meligethes pedicularius;(Gyllenhal, 1808);;;https://www.dyntaxa.se/taxon/info/105427;Bofast och reproducerande
105428;;;;Meligethes ruficornis;Meligethes ruficornis;(Marsham, 1802);;;https://www.dyntaxa.se/taxon/info/105428;Bofast och reproducerande
105429;;;;Meligethes umbrosus;Meligethes umbrosus;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105429;Bofast och reproducerande
105430;;;;Meligethes exilis;Meligethes exilis;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105430;Bofast och reproducerande
105431;;;;Meligethes carinulatus;Meligethes carinulatus;Förster, 1849;;;https://www.dyntaxa.se/taxon/info/105431;Bofast och reproducerande
105432;;;;Meligethes nigrescens;Meligethes nigrescens;Stephens, 1830;;;https://www.dyntaxa.se/taxon/info/105432;Bofast och reproducerande
105433;;;;Meligethes symphyti;Meligethes symphyti;(Heer, 1841);;;https://www.dyntaxa.se/taxon/info/105433;Bofast och reproducerande
105434;;;;Meligethes planiusculus;Meligethes planiusculus;(Heer, 1841);;;https://www.dyntaxa.se/taxon/info/105434;Bofast och reproducerande
105435;;;;Meligethes tristis;Meligethes tristis;Sturm, 1845;;;https://www.dyntaxa.se/taxon/info/105435;Bofast och reproducerande
211583;;;;Meligethes matronalis;Meligethes matronalis;Audisio & Spornraft, 1990;;;https://www.dyntaxa.se/taxon/info/211583;Bofast och reproducerande
233260;;;;Meligethes substrigosus;Meligethes substrigosus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/233260;Bofast och reproducerande
252426;;;;Meligethes longulus;Meligethes longulus;Schilsky, 1894;;;https://www.dyntaxa.se/taxon/info/252426;Bofast och reproducerande
105411;;;;Pria dulcamarae;Pria dulcamarae;(Scopoli, 1763);;;https://www.dyntaxa.se/taxon/info/105411;Bofast och reproducerande
105436;;;;Omosita depressa;Omosita depressa;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105436;Bofast och reproducerande
105437;;;;Omosita discoidea;Omosita discoidea;(Fabricius, 1775);;;https://www.dyntaxa.se/taxon/info/105437;Bofast och reproducerande
105438;;;;Omosita colon;Omosita colon;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105438;Bofast och reproducerande
101398;;;;Nitidula rufipes;Nitidula rufipes;(Linnaeus, 1767);;;https://www.dyntaxa.se/taxon/info/101398;Bofast och reproducerande
105439;;;;Nitidula bipunctata;Nitidula bipunctata;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105439;Bofast och reproducerande
105440;;;;Nitidula carnaria;Nitidula carnaria;(Schaller, 1783);;;https://www.dyntaxa.se/taxon/info/105440;Bofast och reproducerande
100272;;;;Amphotis marginata;Amphotis marginata;(Fabricius, 1781);;;https://www.dyntaxa.se/taxon/info/100272;Bofast och reproducerande
105441;;;;Soronia punctatissima;Soronia punctatissima;(Illiger, 1794);;;https://www.dyntaxa.se/taxon/info/105441;Bofast och reproducerande
105442;;;;Soronia grisea;Soronia grisea;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105442;Bofast och reproducerande
101138;;;;Ipidia binotata;Ipidia binotata;Reitter, 1875;;;https://www.dyntaxa.se/taxon/info/101138;Bofast och reproducerande
105443;;;;Pocadius ferrugineus;Pocadius ferrugineus;(Fabricius, 1775);;;https://www.dyntaxa.se/taxon/info/105443;Bofast och reproducerande
105444;;;;Pocadius adustus;Pocadius adustus;Reitter, 1888;;;https://www.dyntaxa.se/taxon/info/105444;Bofast och reproducerande
105445;;;;Thalycra fervida;Thalycra fervida;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/105445;Bofast och reproducerande
100779;;;;Cyllodes ater;Cyllodes ater;(Herbst, 1792);;;https://www.dyntaxa.se/taxon/info/100779;Bofast och reproducerande
105446;;;;Cychramus variegatus;Cychramus variegatus;(Herbst, 1792);;;https://www.dyntaxa.se/taxon/info/105446;Bofast och reproducerande
105447;;;;Cychramus luteus;Cychramus luteus;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/105447;Bofast och reproducerande
102218;;;;Cryptarcha undata;Cryptarcha undata;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/102218;Bofast och reproducerande
105448;;;;Cryptarcha strigata;Cryptarcha strigata;(Fabricius, 1787);;;https://www.dyntaxa.se/taxon/info/105448;Bofast och reproducerande
100996;;;;Glischrochilus quadriguttatus;Glischrochilus quadriguttatus;(Fabricius, 1777);;;https://www.dyntaxa.se/taxon/info/100996;Bofast och reproducerande
105449;;;;Glischrochilus hortensis;Glischrochilus hortensis;(Geoffroy, 1785);;;https://www.dyntaxa.se/taxon/info/105449;Bofast och reproducerande
105450;;;;Glischrochilus quadripunctatus;Glischrochilus quadripunctatus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105450;Bofast och reproducerande
232378;;;;Glischrochilus quadrisignatus;Glischrochilus quadrisignatus;(Say, 1835);;;https://www.dyntaxa.se/taxon/info/232378;Bofast och reproducerande
105451;;;;Pityophagus ferrugineus;Pityophagus ferrugineus;(Linnaeus, 1760);;;https://www.dyntaxa.se/taxon/info/105451;Bofast och reproducerande
105452;;;;Cybocephalus politus;Cybocephalus politus;(Gyllenhal, 1813);;;https://www.dyntaxa.se/taxon/info/105452;Bofast och reproducerande
2001065;;;Monotomidae;;Monotomidae;Laporte de Castelnau, 1840;;;https://www.dyntaxa.se/taxon/info/2001065;
100772;;;;Rhizophagus aeneus;Rhizophagus aeneus;Richter, 1820;;;https://www.dyntaxa.se/taxon/info/100772;Bofast och reproducerande
101708;;;;Rhizophagus brancsiki;Rhizophagus brancsiki;Reitter, 1905;;;https://www.dyntaxa.se/taxon/info/101708;Bofast och reproducerande
101709;;;;Rhizophagus cribratus;Rhizophagus cribratus;Gyllenhal, 1827;;;https://www.dyntaxa.se/taxon/info/101709;Bofast och reproducerande
101710;;;;Rhizophagus picipes;Rhizophagus picipes;(Olivier, 1790);;;https://www.dyntaxa.se/taxon/info/101710;Bofast och reproducerande
105456;;;;Rhizophagus grandis;Rhizophagus grandis;Gyllenhal, 1827;;;https://www.dyntaxa.se/taxon/info/105456;Bofast och reproducerande
105457;;;;Rhizophagus depressus;Rhizophagus depressus;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105457;Bofast och reproducerande
105458;;;;Rhizophagus ferrugineus;Rhizophagus ferrugineus;(Paykull, 1800);;;https://www.dyntaxa.se/taxon/info/105458;Bofast och reproducerande
105459;;;;Rhizophagus parallelocollis;Rhizophagus parallelocollis;Gyllenhal, 1827;;;https://www.dyntaxa.se/taxon/info/105459;Bofast och reproducerande
105460;;;;Rhizophagus perforatus;Rhizophagus perforatus;Erichson, 1845;;;https://www.dyntaxa.se/taxon/info/105460;Bofast och reproducerande
105461;;;;Rhizophagus dispar;Rhizophagus dispar;(Paykull, 1800);;;https://www.dyntaxa.se/taxon/info/105461;Bofast och reproducerande
105462;;;;Rhizophagus bipustulatus;Rhizophagus bipustulatus;(Fabricius, 1792);;;https://www.dyntaxa.se/taxon/info/105462;Bofast och reproducerande
105463;;;;Rhizophagus nitidulus;Rhizophagus nitidulus;(Fabricius, 1798);;;https://www.dyntaxa.se/taxon/info/105463;Bofast och reproducerande
105464;;;;Rhizophagus fenestralis;Rhizophagus fenestralis;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/105464;Bofast och reproducerande
211659;;;;Rhizophagus puncticollis;Rhizophagus puncticollis;Sahlberg, 1837;;;https://www.dyntaxa.se/taxon/info/211659;Tillfällig förekomst (alt. kvarstående)
101345;;;;Monotoma quadrifoveolata;Monotoma quadrifoveolata;Aubé, 1837;;;https://www.dyntaxa.se/taxon/info/101345;Ej längre bofast, ej tillfälligt förekommande
101346;;;;Monotoma testacea;Monotoma testacea;Motschulsky, 1845;;;https://www.dyntaxa.se/taxon/info/101346;Bofast och reproducerande
105465;;;;Monotoma conicicollis;Monotoma conicicollis;Chevrolat, 1837;;;https://www.dyntaxa.se/taxon/info/105465;Bofast och reproducerande
105466;;;;Monotoma angusticollis;Monotoma angusticollis;(Gyllenhal, 1827);;;https://www.dyntaxa.se/taxon/info/105466;Bofast och reproducerande
105467;;;;Monotoma spinicollis;Monotoma spinicollis;Aubé, 1837;;;https://www.dyntaxa.se/taxon/info/105467;Bofast och reproducerande
105468;;;;Monotoma picipes;Monotoma picipes;Herbst, 1793;;;https://www.dyntaxa.se/taxon/info/105468;Bofast och reproducerande
105469;;;;Monotoma brevicollis;Monotoma brevicollis;Aubé, 1837;;;https://www.dyntaxa.se/taxon/info/105469;Bofast och reproducerande
105470;;;;Monotoma bicolor;Monotoma bicolor;A. Villa & G.B. Villa, 1835;;;https://www.dyntaxa.se/taxon/info/105470;Bofast och reproducerande
105471;;;;Monotoma longicollis;Monotoma longicollis;(Gyllenhal, 1827);;;https://www.dyntaxa.se/taxon/info/105471;Bofast och reproducerande
