"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"58"	"Chelonus"	"exilis"	"Marshall 1885"	"urn:lsid:faunaeur.org:taxname:341764"	"Fauna Europaea"	NA	"Chelonus exilis"
"59"	"Chelonus"	"karadagi"	"(Tobias 1995)"	"urn:lsid:faunaeur.org:taxname:341794"	"Fauna Europaea"	NA	"Chelonus karadagi"
"60"	"Chelonus"	"lukasi"	"van Achterberg 2004"	"urn:lsid:faunaeur.org:taxname:341808"	"Fauna Europaea"	NA	"Chelonus lukasi"
"61"	"Chelonus"	"pusillus"	"Szepligeti 1908"	"urn:lsid:faunaeur.org:taxname:341851"	"Fauna Europaea"	NA	"Chelonus pusillus"
"62"	"Chelonus"	"rimulosus"	"Thomson, 1874"	"http://annales.nhmus.hu/cikkreszletes.php?idhoz=1676"	"A revision of Szépligeti's Microchelonus species described from Hungary (Hymenoptera: Braconidae: Cheloninae) "	NA	"Chelonus rimulosus"
"63"	"Chelonus"	"scabrosus"	"Szepligeti 1896"	"urn:lsid:faunaeur.org:taxname:341864"	"Fauna Europaea"	NA	"Chelonus scabrosus"
"64"	"Chelonus"	"fenestratus"	"(Nees 1816)"	"urn:lsid:faunaeur.org:taxname:341766"	"Fauna Europaea"	NA	"Chelonus fenestratus"
"65"	"Chelonus"	"sp 1"	"n. sp."	NA	NA	"”sp aff rimulosus” according to taxonomist"	"Chelonus sp 1"
"66"	"Chelonus"	"vickae"	"(Lozan & Tobias 2006)"	"urn:lsid:faunaeur.org:taxname:341897"	"Fauna Europaea"	NA	"Chelonus vickae"
"67"	"Microplitis "	"tuberculifer"	"(Wesmael, 1837)"	"urn:lsid:dyntaxa.se:TaxonName:43286"	"Dyn Taxa"	NA	"Microplitis  tuberculifer"
"68"	"Microplitis "	"sp."	"Förster, 1862"	"urn:lsid:dyntaxa.se:TaxonName:36665"	"Dyn Taxa"	NA	"Microplitis  sp."
"69"	"Schizoprymnus"	"sp."	"Förster, 1862"	"urn:lsid:dyntaxa.se:TaxonName:36589"	"Dyn Taxa"	NA	"Schizoprymnus sp."
"70"	"Eubazus"	"sp."	"Nees, 1814"	"urn:lsid:dyntaxa.se:TaxonName:36587"	"Dyn Taxa"	NA	"Eubazus sp."
"71"	"Opius"	"sp."	"Wesmael, 1835"	"urn:lsid:dyntaxa.se:TaxonName:36674"	"Dyn Taxa"	NA	"Opius sp."
"72"	"Triaspis"	"sp."	"Haliday, 1838"	"urn:lsid:dyntaxa.se:TaxonName:36590"	"Dyn Taxa"	NA	"Triaspis sp."
"73"	"Triaspis"	"floricola"	"(Wesmael, 1835)"	"urn:lsid:dyntaxa.se:TaxonName:42834"	"Dyn Taxa"	NA	"Triaspis floricola"
"74"	"Chorebus"	"sp."	"Haliday, 1833"	"urn:lsid:dyntaxa.se:TaxonName:36553"	"Dyn Taxa"	NA	"Chorebus sp."
"75"	"Aphidiinae"	"sp."	"Haliday, 1833"	"urn:lsid:dyntaxa.se:TaxonName:70843"	"Dyn Taxa"	NA	"Aphidiinae sp."
