"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"64"	"Orfelia"	"nemoralis"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/232176"	"Dyntaxa"	NA	"Orfelia nemoralis"
"65"	"Orfelia"	"nigricornis"	"(Fabricius, 1805)"	"http://dyntaxa.se/taxon/info/232177"	"Dyntaxa"	NA	"Orfelia nigricornis"
"66"	"Orfelia"	"ochracea"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/232178"	"Dyntaxa"	NA	"Orfelia ochracea"
"67"	"Orfelia"	"lugubris"	"Zetterstedt, 1851"	"http://dyntaxa.se/taxon/info/232179"	"Dyntaxa"	NA	"Orfelia lugubris"
"68"	"Orfelia"	"falcata"	"Zaitzev, 1994"	"http://dyntaxa.se/taxon/info/249411"	"Dyntaxa"	NA	"Orfelia falcata"
"69"	"Orfelia"	"pallida"	"(Staeger, 1840)"	"http://dyntaxa.se/taxon/info/249412"	"Dyntaxa"	NA	"Orfelia pallida"
"70"	"Pyratula"	"sp."	"Edwards, 1929"	"http://dyntaxa.se/taxon/info/1008266"	"Dyntaxa"	NA	"Pyratula sp."
"71"	"Pyratula"	"perpusilla"	"(Edwards, 1913)"	"http://dyntaxa.se/taxon/info/232180"	"Dyntaxa"	NA	"Pyratula perpusilla"
"72"	"Pyratula"	"zonata"	"(Zetterstedt, 1855)"	"http://dyntaxa.se/taxon/info/232181"	"Dyntaxa"	NA	"Pyratula zonata"
"73"	"Rutylapa"	"sp."	"Edwards, 1929"	"http://dyntaxa.se/taxon/info/1008268"	"Dyntaxa"	NA	"Rutylapa sp."
"74"	"Rutylapa"	"ruficornis"	"(Zetterstedt, 1851)"	"http://dyntaxa.se/taxon/info/232183"	"Dyntaxa"	NA	"Rutylapa ruficornis"
"75"	"Urytalpa"	"sp."	"Edwards, 1929"	"http://dyntaxa.se/taxon/info/1008269"	"Dyntaxa"	NA	"Urytalpa sp."
"76"	"Urytalpa"	"dorsalis"	"(Staeger, 1840)"	"http://dyntaxa.se/taxon/info/232184"	"Dyntaxa"	NA	"Urytalpa dorsalis"
"77"	"Urytalpa"	"trivittata"	"(Lundström, 1914)"	"http://dyntaxa.se/taxon/info/232185"	"Dyntaxa"	NA	"Urytalpa trivittata"
"78"	"Urytalpa"	"atriceps"	"(Edwards, 1913)"	"http://dyntaxa.se/taxon/info/249413"	"Dyntaxa"	NA	"Urytalpa atriceps"
"79"	"Urytalpa"	"macrocera"	"(Edwards, 1913)"	"http://dyntaxa.se/taxon/info/249414"	"Dyntaxa"	NA	"Urytalpa macrocera"
"80"	"Urytalpa"	"galdes"	"Hedmark & Kjaerandsen, 2009"	"http://dyntaxa.se/taxon/info/253586"	"Dyntaxa"	NA	"Urytalpa galdes"
"81"	"Antlemon"	"sp."	"Haliday in Loew, 1871"	"http://dyntaxa.se/taxon/info/1013658"	"Dyntaxa"	NA	"Antlemon sp."
"82"	"Lyprauta"	"sp."	"Edwards, 1929"	"http://dyntaxa.se/taxon/info/1013659"	"Dyntaxa"	NA	"Lyprauta sp."
"83"	"Monocentrota"	"sp."	"Edwards, 1925"	"http://dyntaxa.se/taxon/info/1013660"	"Dyntaxa"	NA	"Monocentrota sp."
"84"	"Monocentrota"	"lundstroemi"	"Edwards, 1925"	"http://dyntaxa.se/taxon/info/249409"	"Dyntaxa"	NA	"Monocentrota lundstroemi"
"85"	"Platyura"	"sp."	"Meigen, 1803"	"http://dyntaxa.se/taxon/info/1013661"	"Dyntaxa"	NA	"Platyura sp."
