"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"68"	"Derostenus"	"gemmeus"	"Westwood, 1833"	"http://dyntaxa.se/taxon/info/206995"	"Dyntaxa"	"Derostenus gemmeus"
"69"	"Derostenus"	"punctiscuta"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/206996"	"Dyntaxa"	"Derostenus punctiscuta"
"70"	"Entedon"	"sp."	"Dalman, 1820"	"http://dyntaxa.se/taxon/info/1002042"	"Dyntaxa"	"Entedon sp."
"71"	"Entedon"	"abdera"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207029"	"Dyntaxa"	"Entedon abdera"
"72"	"Entedon"	"aestivalis"	"Erdös, 1966"	"http://dyntaxa.se/taxon/info/207030"	"Dyntaxa"	"Entedon aestivalis"
"73"	"Entedon"	"apionis"	"Erdös, 1951"	"http://dyntaxa.se/taxon/info/207031"	"Dyntaxa"	"Entedon apionis"
"74"	"Entedon"	"armigerae"	"Graham, 1971"	"http://dyntaxa.se/taxon/info/207032"	"Dyntaxa"	"Entedon armigerae"
"75"	"Entedon"	"arrabonicus"	"Erdös, 1954"	"http://dyntaxa.se/taxon/info/207033"	"Dyntaxa"	"Entedon arrabonicus"
"76"	"Entedon"	"calcicola"	"Graham, 1971"	"http://dyntaxa.se/taxon/info/207034"	"Dyntaxa"	"Entedon calcicola"
"77"	"Entedon"	"cioni"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207035"	"Dyntaxa"	"Entedon cioni"
"78"	"Entedon"	"cionobius"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207036"	"Dyntaxa"	"Entedon cionobius"
"79"	"Entedon"	"costalis"	"Dalman, 1820"	"http://dyntaxa.se/taxon/info/207037"	"Dyntaxa"	"Entedon costalis"
"80"	"Entedon"	"crassiscapus"	"Erdös, 1944"	"http://dyntaxa.se/taxon/info/207038"	"Dyntaxa"	"Entedon crassiscapus"
"81"	"Entedon"	"cyanellus"	"Dalman, 1820"	"http://dyntaxa.se/taxon/info/207039"	"Dyntaxa"	"Entedon cyanellus"
"82"	"Entedon"	"diotimus"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207040"	"Dyntaxa"	"Entedon diotimus"
"83"	"Entedon"	"ergias"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207041"	"Dyntaxa"	"Entedon ergias"
"84"	"Entedon"	"fufius"	"Walker, 1846"	"http://dyntaxa.se/taxon/info/207042"	"Dyntaxa"	"Entedon fufius"
"85"	"Entedon"	"fuscitarsis"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207043"	"Dyntaxa"	"Entedon fuscitarsis"
"86"	"Entedon"	"gracilior"	"Graham, 1971"	"http://dyntaxa.se/taxon/info/207044"	"Dyntaxa"	"Entedon gracilior"
"87"	"Entedon"	"hercyna"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207045"	"Dyntaxa"	"Entedon hercyna"
"88"	"Entedon"	"lanceolatus"	"Erdös, 1944"	"http://dyntaxa.se/taxon/info/207047"	"Dyntaxa"	"Entedon lanceolatus"
"89"	"Entedon"	"longus"	"Bouãek, 1968"	"http://dyntaxa.se/taxon/info/207050"	"Dyntaxa"	"Entedon longus"
"90"	"Entedon"	"metatarsalis"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207051"	"Dyntaxa"	"Entedon metatarsalis"
"91"	"Entedon"	"methion"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207052"	"Dyntaxa"	"Entedon methion"
"92"	"Entedon"	"nigrini"	"Bouãek, 1974"	"http://dyntaxa.se/taxon/info/207053"	"Dyntaxa"	"Entedon nigrini"
"93"	"Entedon"	"pallicrus"	"Erdös, 1944"	"http://dyntaxa.se/taxon/info/207054"	"Dyntaxa"	"Entedon pallicrus"
"94"	"Entedon"	"parvicalcar"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207055"	"Dyntaxa"	"Entedon parvicalcar"
"95"	"Entedon"	"pharnus"	"Walker, 1839"	"http://dyntaxa.se/taxon/info/207056"	"Dyntaxa"	"Entedon pharnus"
"96"	"Entedon"	"philiscus"	"Walker, 1851"	"http://dyntaxa.se/taxon/info/207057"	"Dyntaxa"	"Entedon philiscus"
"97"	"Entedon"	"procioni"	"Erdös, 1944"	"http://dyntaxa.se/taxon/info/207058"	"Dyntaxa"	"Entedon procioni"
"98"	"Entedon"	"pseudonigritarsis"	"Erdös, 1944"	"http://dyntaxa.se/taxon/info/207059"	"Dyntaxa"	"Entedon pseudonigritarsis"
"99"	"Entedon"	"punctiscapus"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207060"	"Dyntaxa"	"Entedon punctiscapus"
"100"	"Entedon"	"rumicis"	"Graham, 1971"	"http://dyntaxa.se/taxon/info/207061"	"Dyntaxa"	"Entedon rumicis"
"101"	"Entedon"	"squamosus"	"Thomson, 1878"	"http://dyntaxa.se/taxon/info/207063"	"Dyntaxa"	"Entedon squamosus"
