"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"144"	"Oncopsis"	"tristis"	"(Zetterstedt, 1840)"	"https://www.dyntaxa.se/taxon/info/234648"	NA	"Dyntaxa"	"Oncopsis tristis"
"145"	"Oncopsis"	"appendiculata"	"Wagner, 1944"	"https://www.dyntaxa.se/taxon/info/234649"	NA	"Dyntaxa"	"Oncopsis appendiculata"
"146"	"Oncopsis"	"planiscuta"	"(Thomson, 1870)"	"https://www.dyntaxa.se/taxon/info/234650"	NA	"Dyntaxa"	"Oncopsis planiscuta"
"147"	"Oncopsis"	"alni"	"(Schrank, 1801)"	"https://www.dyntaxa.se/taxon/info/234651"	NA	"Dyntaxa"	"Oncopsis alni"
"148"	"Pediopsis"	"sp."	"Burmeister, 1838"	"https://www.dyntaxa.se/taxon/info/1009749"	NA	"Dyntaxa"	"Pediopsis sp."
"149"	"Pediopsis"	"tiliae"	"(Germar, 1831)"	"https://www.dyntaxa.se/taxon/info/234652"	NA	"Dyntaxa"	"Pediopsis tiliae"
"150"	"Macropsis"	"sp."	"Lewis, 1834"	"https://www.dyntaxa.se/taxon/info/1009750"	NA	"Dyntaxa"	"Macropsis sp."
"151"	"Macropsis"	"prasina"	"(Boheman, 1852)"	"https://www.dyntaxa.se/taxon/info/234653"	NA	"Dyntaxa"	"Macropsis prasina"
"152"	"Macropsis"	"infuscata"	"(Sahlberg, 1871)"	"https://www.dyntaxa.se/taxon/info/234654"	NA	"Dyntaxa"	"Macropsis infuscata"
"153"	"Macropsis"	"cerea"	"(Germar, 1837)"	"https://www.dyntaxa.se/taxon/info/234655"	NA	"Dyntaxa"	"Macropsis cerea"
"154"	"Macropsis"	"fuscinervis"	"(Boheman, 1845)"	"https://www.dyntaxa.se/taxon/info/234656"	NA	"Dyntaxa"	"Macropsis fuscinervis"
"155"	"Macropsis"	"graminea"	"(Fabricius, 1798)"	"https://www.dyntaxa.se/taxon/info/234657"	NA	"Dyntaxa"	"Macropsis graminea"
"156"	"Macropsis"	"impura"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234658"	NA	"Dyntaxa"	"Macropsis impura"
"157"	"Macropsis"	"fuscula"	"(Zetterstedt, 1828)"	"https://www.dyntaxa.se/taxon/info/234659"	NA	"Dyntaxa"	"Macropsis fuscula"
"158"	"Macropsis"	"scutellata"	"(Boheman, 1845)"	"https://www.dyntaxa.se/taxon/info/234660"	NA	"Dyntaxa"	"Macropsis scutellata"
"159"	"Agallia"	"sp."	"Curtis, 1833"	"https://www.dyntaxa.se/taxon/info/1009754"	NA	"Dyntaxa"	"Agallia sp."
"160"	"Agallia"	"consobrina"	"Curtis, 1833"	"https://www.dyntaxa.se/taxon/info/234663"	NA	"Dyntaxa"	"Agallia consobrina"
"161"	"Agallia"	"brachyptera"	"(Boheman, 1847)"	"https://www.dyntaxa.se/taxon/info/234667"	NA	"Dyntaxa"	"Agallia brachyptera"
"162"	"Anaceratagallia"	"sp."	"Zachvatkin, 1946"	"https://www.dyntaxa.se/taxon/info/1009755"	NA	"Dyntaxa"	"Anaceratagallia sp."
"163"	"Anaceratagallia"	"venosa"	"(Fourcroy, 1785)"	"https://www.dyntaxa.se/taxon/info/234664"	NA	"Dyntaxa"	"Anaceratagallia venosa"
"164"	"Anaceratagallia"	"ribauti"	"(Ossiannilsson, 1938)"	"https://www.dyntaxa.se/taxon/info/234665"	NA	"Dyntaxa"	"Anaceratagallia ribauti"
"165"	"Anaceratagallia"	"lithuanica"	"Vilbaste, 1974"	"https://www.dyntaxa.se/taxon/info/264558"	NA	"Dyntaxa"	"Anaceratagallia lithuanica"
"166"	"Rhytidodus"	"sp."	"Fieber, 1868"	"https://www.dyntaxa.se/taxon/info/1009757"	NA	"Dyntaxa"	"Rhytidodus sp."
"167"	"Rhytidodus"	"decimusquartus"	"(Schrank, 1776)"	"https://www.dyntaxa.se/taxon/info/234668"	NA	"Dyntaxa"	"Rhytidodus decimusquartus"
"168"	"Idiocerus"	"sp."	"Lewis, 1834"	"https://www.dyntaxa.se/taxon/info/1009758"	NA	"Dyntaxa"	"Idiocerus sp."
"169"	"Idiocerus"	"stigmaticalis"	"Lewis, 1834"	"https://www.dyntaxa.se/taxon/info/234669"	NA	"Dyntaxa"	"Idiocerus stigmaticalis"
"170"	"Idiocerus"	"lituratus"	"(Fallén, 1806)"	"https://www.dyntaxa.se/taxon/info/234670"	NA	"Dyntaxa"	"Idiocerus lituratus"
