"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"73"	"Lissonota"	"histrio"	"(Fabricius, 1798)"	"https://www.dyntaxa.se/taxon/info/254016"	"Dyntaxa"	"Lissonota histrio"
"74"	"Lissonota"	"lineata"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254017"	"Dyntaxa"	"Lissonota lineata"
"75"	"Syzeuctus"	"sp."	"Förster, 1869"	"https://www.dyntaxa.se/taxon/info/1014547"	"Dyntaxa"	"Syzeuctus sp."
"76"	"Syzeuctus"	"bicornis"	"(Gravenhorst, 1829)"	"https://www.dyntaxa.se/taxon/info/254018"	"Dyntaxa"	"Syzeuctus bicornis"
"77"	"Syzeuctus"	"fuscator"	"(Panzer, 1809)"	"https://www.dyntaxa.se/taxon/info/254019"	"Dyntaxa"	"Syzeuctus fuscator"
"78"	"Syzeuctus"	"petiolaris"	"(Gravenhorst, 1829)"	"https://www.dyntaxa.se/taxon/info/254020"	"Dyntaxa"	"Syzeuctus petiolaris"
"79"	"Syzeuctus"	"tenuifasciatus"	"Schmiedeknecht, 1900"	"https://www.dyntaxa.se/taxon/info/254021"	"Dyntaxa"	"Syzeuctus tenuifasciatus"
"80"	"Banchus"	"sp."	"Fabricius, 1798"	"https://www.dyntaxa.se/taxon/info/1014548"	"Dyntaxa"	"Banchus sp."
"81"	"Banchus"	"dilatatorius"	"(Thunberg, 1824)"	"https://www.dyntaxa.se/taxon/info/254022"	"Dyntaxa"	"Banchus dilatatorius"
"82"	"Banchus"	"falcatorius"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/254023"	"Dyntaxa"	"Banchus falcatorius"
"83"	"Banchus"	"hastator"	"(Fabricius, 1793)"	"https://www.dyntaxa.se/taxon/info/254024"	"Dyntaxa"	"Banchus hastator"
"84"	"Banchus"	"palpalis"	"Ruthe, 1859"	"https://www.dyntaxa.se/taxon/info/254025"	"Dyntaxa"	"Banchus palpalis"
"85"	"Banchus"	"pictus"	"Fabricius, 1798"	"https://www.dyntaxa.se/taxon/info/254026"	"Dyntaxa"	"Banchus pictus"
"86"	"Banchus"	"volutatorius"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/254027"	"Dyntaxa"	"Banchus volutatorius"
"87"	"Exetastes"	"sp."	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/1014549"	"Dyntaxa"	"Exetastes sp."
"88"	"Exetastes"	"adpressorius"	"(Thunberg, 1824)"	"https://www.dyntaxa.se/taxon/info/254028"	"Dyntaxa"	"Exetastes adpressorius"
"89"	"Exetastes"	"atrator"	"(Forster, 1771)"	"https://www.dyntaxa.se/taxon/info/254029"	"Dyntaxa"	"Exetastes atrator"
"90"	"Exetastes"	"crassus"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254030"	"Dyntaxa"	"Exetastes crassus"
"91"	"Exetastes"	"degener"	"(Gravenhorst, 1829)"	"https://www.dyntaxa.se/taxon/info/254031"	"Dyntaxa"	"Exetastes degener"
"92"	"Exetastes"	"femorator"	"Desvignes, 1856"	"https://www.dyntaxa.se/taxon/info/254032"	"Dyntaxa"	"Exetastes femorator"
"93"	"Exetastes"	"fornicator"	"(Fabricius, 1781)"	"https://www.dyntaxa.se/taxon/info/254033"	"Dyntaxa"	"Exetastes fornicator"
"94"	"Exetastes"	"geniculosus"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254034"	"Dyntaxa"	"Exetastes geniculosus"
"95"	"Exetastes"	"gracilicornis"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254035"	"Dyntaxa"	"Exetastes gracilicornis"
"96"	"Exetastes"	"illusor"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254036"	"Dyntaxa"	"Exetastes illusor"
"97"	"Exetastes"	"laevigator"	"(Villers, 1789)"	"https://www.dyntaxa.se/taxon/info/254037"	"Dyntaxa"	"Exetastes laevigator"
"98"	"Exetastes"	"nigripes"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254038"	"Dyntaxa"	"Exetastes nigripes"
"99"	"Exetastes"	"notatus"	"Holmgren, 1860"	"https://www.dyntaxa.se/taxon/info/254039"	"Dyntaxa"	"Exetastes notatus"
"100"	"Exetastes"	"robustus"	"Gravenhorst, 1829"	"https://www.dyntaxa.se/taxon/info/254040"	"Dyntaxa"	"Exetastes robustus"
"101"	"Exetastes"	"rufifemur"	"Horstmann & Yu, 1999"	"https://www.dyntaxa.se/taxon/info/254041"	"Dyntaxa"	"Exetastes rufifemur"
"102"	"Exetastes"	"tomentosus"	"(Gravenhorst, 1829)"	"https://www.dyntaxa.se/taxon/info/254042"	"Dyntaxa"	"Exetastes tomentosus"
"103"	"Apophua"	"sp."	"Morley, 1913"	"https://www.dyntaxa.se/taxon/info/1014550"	"Dyntaxa"	"Apophua sp."
"104"	"Apophua"	"bipunctoria"	"(Thunberg, 1824)"	"https://www.dyntaxa.se/taxon/info/254043"	"Dyntaxa"	"Apophua bipunctoria"
