"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"60"	"Chlorops"	"troglodytes"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/242308"	"Dyntaxa"	"Chlorops troglodytes"
"61"	"Chlorops"	"varsoviensis"	"Becker, 1910"	"http://dyntaxa.se/taxon/info/242309"	"Dyntaxa"	"Chlorops varsoviensis"
"62"	"Chlorops"	"zonulatus"	"Wahlgren, 1913"	"http://dyntaxa.se/taxon/info/242310"	"Dyntaxa"	"Chlorops zonulatus"
"63"	"Chlorops"	"citrinellus"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/250181"	"Dyntaxa"	"Chlorops citrinellus"
"64"	"Chlorops"	"riparius"	"Smirnov, 1958"	"http://dyntaxa.se/taxon/info/250182"	"Dyntaxa"	"Chlorops riparius"
"65"	"Chloropsina"	"sp."	"Becker 1911"	"urn:lsid:faunaeur.org:taxname:60752"	"Fauna Europaea"	"Chloropsina sp."
"66"	"Chloropsina"	"distinguenda"	"(Frey, 1909)"	"http://dyntaxa.se/taxon/info/242311"	"Dyntaxa"	"Chloropsina distinguenda"
"67"	"Chloropsina"	"rohaceki"	"Nartshuk, 2000"	"http://dyntaxa.se/taxon/info/242314"	"Dyntaxa"	"Chloropsina rohaceki"
"68"	"Conioscinella"	"sp."	"Duda 1929"	"urn:lsid:faunaeur.org:taxname:60612"	"Fauna Europaea"	"Conioscinella sp."
"69"	"Conioscinella"	"frontella"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/242315"	"Dyntaxa"	"Conioscinella frontella"
"70"	"Conioscinella"	"halophila"	"Duda, 1933"	"http://dyntaxa.se/taxon/info/242316"	"Dyntaxa"	"Conioscinella halophila"
"71"	"Conioscinella"	"livida"	"Nartshuk, 1970"	"http://dyntaxa.se/taxon/info/242317"	"Dyntaxa"	"Conioscinella livida"
"72"	"Conioscinella"	"mimula"	"Collin, 1946"	"http://dyntaxa.se/taxon/info/242318"	"Dyntaxa"	"Conioscinella mimula"
"73"	"Conioscinella"	"nigrifrons"	"Duda, 1933"	"http://dyntaxa.se/taxon/info/242319"	"Dyntaxa"	"Conioscinella nigrifrons"
"74"	"Conioscinella"	"sordidella"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/242320"	"Dyntaxa"	"Conioscinella sordidella"
"75"	"Conioscinella"	"zetterstedti"	"Andersson, 1966"	"http://dyntaxa.se/taxon/info/242321"	"Dyntaxa"	"Conioscinella zetterstedti"
"76"	"Cryptonevra"	"sp."	"Lioy 1864"	"urn:lsid:faunaeur.org:taxname:60772"	"Fauna Europaea"	"Cryptonevra sp."
"77"	"Cryptonevra"	"consimilis"	"(Collin, 1932)"	"http://dyntaxa.se/taxon/info/242322"	"Dyntaxa"	"Cryptonevra consimilis"
"78"	"Cryptonevra"	"diadema"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/242323"	"Dyntaxa"	"Cryptonevra diadema"
"79"	"Cryptonevra"	"flavitarsis"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/242324"	"Dyntaxa"	"Cryptonevra flavitarsis"
"80"	"Dicraeus"	"sp."	"Loew 1873"	"urn:lsid:faunaeur.org:taxname:60779"	"Fauna Europaea"	"Dicraeus sp."
"81"	"Dicraeus"	"fennicus"	"Duda, 1933"	"http://dyntaxa.se/taxon/info/242325"	"Dyntaxa"	"Dicraeus fennicus"
"82"	"Dicraeus"	"ingratus"	"(Loew, 1866)"	"http://dyntaxa.se/taxon/info/242326"	"Dyntaxa"	"Dicraeus ingratus"
"83"	"Dicraeus"	"napaeus"	"Collin, 1946"	"http://dyntaxa.se/taxon/info/242327"	"Dyntaxa"	"Dicraeus napaeus"
"84"	"Dicraeus"	"nitidus"	"Wahlgren, 1913"	"http://dyntaxa.se/taxon/info/242328"	"Dyntaxa"	"Dicraeus nitidus"
"85"	"Dicraeus"	"raptus"	"(Haliday, 1838)"	"http://dyntaxa.se/taxon/info/242329"	"Dyntaxa"	"Dicraeus raptus"
"86"	"Dicraeus"	"styriacus"	"(Strobl, 1898)"	"http://dyntaxa.se/taxon/info/242330"	"Dyntaxa"	"Dicraeus styriacus"
"87"	"Dicraeus"	"tibialis"	"(Macquart, 1835)"	"http://dyntaxa.se/taxon/info/242331"	"Dyntaxa"	"Dicraeus tibialis"
"88"	"Dicraeus"	"vagans"	"(Meigen, 1838)"	"http://dyntaxa.se/taxon/info/242332"	"Dyntaxa"	"Dicraeus vagans"
