"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"101"	"Arge"	"melanochra"	"(Gmelin, 1790)"	"https://www.dyntaxa.se/taxon/info/261349"	NA	"Dyntaxa"	"Arge melanochra"
"102"	"Arge"	"metallica"	"(Klug, 1834)"	"https://www.dyntaxa.se/taxon/info/261350"	NA	"Dyntaxa"	"Arge metallica"
"103"	"Arge"	"clavicornis"	"(Fabricius, 1781)"	"https://www.dyntaxa.se/taxon/info/261450"	NA	"Dyntaxa"	"Arge clavicornis"
"104"	"Spinarge"	"sp."	"Wei, 1998"	"https://www.dyntaxa.se/taxon/info/1016003"	NA	"Dyntaxa"	"Spinarge sp."
"105"	"Cimbicidae"	"sp."	"Thomson, 1871"	"https://www.dyntaxa.se/taxon/info/2001124"	NA	"Dyntaxa"	"Cimbicidae sp."
"106"	"Corynis"	"sp."	"Thunberg, 1789"	"https://www.dyntaxa.se/taxon/info/1013549"	NA	"Dyntaxa"	"Corynis sp."
"107"	"Corynis"	"obscura"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/249009"	NA	"Dyntaxa"	"Corynis obscura"
"108"	"Corynis"	"amoena"	"(Klug, 1834)"	"https://www.dyntaxa.se/taxon/info/249010"	NA	"Dyntaxa"	"Corynis amoena"
"109"	"Corynis"	"crassicornis"	"(Rossi, 1790)"	"https://www.dyntaxa.se/taxon/info/261306"	NA	"Dyntaxa"	"Corynis crassicornis"
"110"	"Abia"	"sp."	"Leach, 1817"	"https://www.dyntaxa.se/taxon/info/1015990"	NA	"Dyntaxa"	"Abia sp."
"111"	"Abia"	"sericea"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/249011"	NA	"Dyntaxa"	"Abia sericea"
"112"	"Abia"	"candens"	"Konow, 1887"	"https://www.dyntaxa.se/taxon/info/249012"	NA	"Dyntaxa"	"Abia candens"
"113"	"Abia"	"fasciata"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249013"	NA	"Dyntaxa"	"Abia fasciata"
"114"	"Abia"	"lonicerae"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249014"	NA	"Dyntaxa"	"Abia lonicerae"
"115"	"Abia"	"aenea"	"(Klug, 1820)"	"https://www.dyntaxa.se/taxon/info/249015"	NA	"Dyntaxa"	"Abia aenea"
"116"	"Abia"	"antennata"	"Kangas, 1946"	"https://www.dyntaxa.se/taxon/info/249016"	NA	"Dyntaxa"	"Abia antennata"
"117"	"Abia"	"mutica"	"Thomson, 1871"	"https://www.dyntaxa.se/taxon/info/249017"	NA	"Dyntaxa"	"Abia mutica"
"118"	"Abia"	"nitens"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/261452"	NA	"Dyntaxa"	"Abia nitens"
"119"	"Praia"	"sp."	"Wankowicz, 1880"	"https://www.dyntaxa.se/taxon/info/1013558"	NA	"Dyntaxa"	"Praia sp."
"120"	"Praia"	"taczanowskii"	"Ed. André, 1881"	"https://www.dyntaxa.se/taxon/info/249020"	NA	"Dyntaxa"	"Praia taczanowskii"
"121"	"Praia"	"ussuriensis"	"Malaise, 1939"	"https://www.dyntaxa.se/taxon/info/249021"	NA	"Dyntaxa"	"Praia ussuriensis"
"122"	"Pseudoclavellaria"	"sp."	"Schulz, 1906"	"https://www.dyntaxa.se/taxon/info/1013560"	NA	"Dyntaxa"	"Pseudoclavellaria sp."
"123"	"Pseudoclavellaria"	"amerinae"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249022"	NA	"Dyntaxa"	"Pseudoclavellaria amerinae"
"124"	"Trichiosoma"	"sp."	"Leach, 1817"	"https://www.dyntaxa.se/taxon/info/1013561"	NA	"Dyntaxa"	"Trichiosoma sp."
"125"	"Trichiosoma"	"lucorum"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/249029"	NA	"Dyntaxa"	"Trichiosoma lucorum"
