"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"82"	"Phaenoglyphis"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014229"	NA	NA	"Phaenoglyphis sp."
"83"	"Phaenoglyphis"	"abbreviata"	"(Thomson, 1877)"	"urn:lsid:dyntaxa.se:Taxon:252493"	NA	NA	"Phaenoglyphis abbreviata"
"84"	"Phaenoglyphis"	"dolichocera"	"(Cameron, 1889)"	"urn:lsid:dyntaxa.se:Taxon:252494"	NA	NA	"Phaenoglyphis dolichocera"
"85"	"Phaenoglyphis"	"fuscicornis"	"(Thomson, 1877)"	"urn:lsid:dyntaxa.se:Taxon:252495"	NA	NA	"Phaenoglyphis fuscicornis"
"86"	"Phaenoglyphis"	"heterocera"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252496"	NA	NA	"Phaenoglyphis heterocera"
"87"	"Phaenoglyphis"	"ruficornis"	"(Förster, 1869)"	"urn:lsid:dyntaxa.se:Taxon:252497"	NA	NA	"Phaenoglyphis ruficornis"
"88"	"Phaenoglyphis"	"salicis"	"(Cameron, 1883)"	"urn:lsid:dyntaxa.se:Taxon:252498"	NA	NA	"Phaenoglyphis salicis"
"89"	"Phaenoglyphis"	"stricta"	"(Thomson, 1877)"	"urn:lsid:dyntaxa.se:Taxon:252499"	NA	NA	"Phaenoglyphis stricta"
"90"	"Phaenoglyphis"	"villosa"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252500"	NA	NA	"Phaenoglyphis villosa"
"91"	"Phaenoglyphis"	"xanthochroa"	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:252501"	NA	NA	"Phaenoglyphis xanthochroa"
"92"	"Cothonaspis"	"sp."	"Hartig, 1840"	"urn:lsid:dyntaxa.se:Taxon:1014230"	NA	NA	"Cothonaspis sp."
"93"	"Cothonaspis"	"gracilis"	"Hartig, 1841"	"urn:lsid:dyntaxa.se:Taxon:252502"	NA	NA	"Cothonaspis gracilis"
"94"	"Cothonaspis"	"longula"	"Nordlander, 1976"	"urn:lsid:dyntaxa.se:Taxon:252503"	NA	NA	"Cothonaspis longula"
"95"	"Cothonaspis"	"pentatoma"	"Hartig, 1840"	"urn:lsid:dyntaxa.se:Taxon:252504"	NA	NA	"Cothonaspis pentatoma"
"96"	"Chrestosema"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014231"	NA	NA	"Chrestosema sp."
"97"	"Chrestosema"	"erythropum"	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:252505"	NA	NA	"Chrestosema erythropum"
"98"	"Chrestosema"	"laevicolle"	"Hellén, 1960"	"urn:lsid:dyntaxa.se:Taxon:252506"	NA	NA	"Chrestosema laevicolle"
"99"	"Didyctium"	"sp."	"Riley, 1879"	"urn:lsid:dyntaxa.se:Taxon:1014232"	NA	NA	"Didyctium sp."
"100"	"Didyctium"	"brunneum"	"(Belizin, 1973)"	"urn:lsid:dyntaxa.se:Taxon:252507"	NA	NA	"Didyctium brunneum"
"101"	"Didyctium"	"nigriclavum"	"(Kieffer, 1904)"	"urn:lsid:dyntaxa.se:Taxon:252508"	NA	NA	"Didyctium nigriclavum"
"102"	"Didyctium"	"semiclausum"	"(Kieffer, 1904)"	"urn:lsid:dyntaxa.se:Taxon:252509"	NA	NA	"Didyctium semiclausum"
"103"	"Diglyphosema"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014233"	NA	NA	"Diglyphosema sp."
"104"	"Diglyphosema"	"conjugens"	"Kieffer, 1904"	"urn:lsid:dyntaxa.se:Taxon:252510"	NA	NA	"Diglyphosema conjugens"
"105"	"Diglyphosema"	"ovale"	"(Thomson, 1877)"	"urn:lsid:dyntaxa.se:Taxon:252511"	NA	NA	"Diglyphosema ovale"
"106"	"Disorygma"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014234"	NA	NA	"Disorygma sp."
"107"	"Disorygma"	"curtum"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252512"	NA	NA	"Disorygma curtum"
"108"	"Disorygma"	"depile"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252513"	NA	NA	"Disorygma depile"
"109"	"Eucoila"	"sp."	"Westwood, 1833"	"urn:lsid:dyntaxa.se:Taxon:1014235"	NA	NA	"Eucoila sp."
"110"	"Eucoila"	"crassinerva"	"Westwood, 1833"	"urn:lsid:dyntaxa.se:Taxon:252514"	NA	NA	"Eucoila crassinerva"
"111"	"Eucoila"	"floralis"	"(Dahlbom, 1846)"	"urn:lsid:dyntaxa.se:Taxon:252515"	NA	NA	"Eucoila floralis"
"112"	"Eucoila"	"maculata"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252516"	NA	NA	"Eucoila maculata"
"113"	"Eutrias"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014236"	NA	NA	"Eutrias sp."
"114"	"Eutrias"	"tritoma"	"(Thomson, 1862)"	"urn:lsid:dyntaxa.se:Taxon:252517"	NA	NA	"Eutrias tritoma"
"115"	"Ganaspis"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014237"	NA	NA	"Ganaspis sp."
"116"	"Ganaspis"	"mundata"	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:252518"	NA	NA	"Ganaspis mundata"
"117"	"Ganaspis"	"semiclausa"	"Masner, 1958"	"urn:lsid:dyntaxa.se:Taxon:252519"	NA	NA	"Ganaspis semiclausa"
"118"	"Ganaspis"	"seticornis"	"(Hellén, 1960)"	"urn:lsid:dyntaxa.se:Taxon:252520"	NA	NA	"Ganaspis seticornis"
"119"	"Glauraspidia"	"sp."	"Thomson, 1862"	"urn:lsid:dyntaxa.se:Taxon:1014238"	NA	NA	"Glauraspidia sp."
"120"	"Glauraspidia"	"copulata"	"(Förster, 1869)"	"urn:lsid:dyntaxa.se:Taxon:252521"	NA	NA	"Glauraspidia copulata"
"121"	"Glauraspidia"	"fennica"	"(Hellén, 1960)"	"urn:lsid:dyntaxa.se:Taxon:252522"	NA	NA	"Glauraspidia fennica"
"122"	"Glauraspidia"	"microptera"	"(Hartig, 1840)"	"urn:lsid:dyntaxa.se:Taxon:252523"	NA	NA	"Glauraspidia microptera"
"123"	"Gronotoma"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014239"	NA	NA	"Gronotoma sp."
"124"	"Gronotoma"	"allotriaeformis"	"(Giraud, 1860)"	"urn:lsid:dyntaxa.se:Taxon:252524"	NA	NA	"Gronotoma allotriaeformis"
"125"	"Gronotoma"	"bistriata"	"(Thomson, 1862)"	"urn:lsid:dyntaxa.se:Taxon:252525"	NA	NA	"Gronotoma bistriata"
"126"	"Hexacola"	"sp."	"Förster, 1869"	"urn:lsid:dyntaxa.se:Taxon:1014240"	NA	NA	"Hexacola sp."
"127"	"Hexacola"	"hexatoma"	"(Hartig, 1841)"	"urn:lsid:dyntaxa.se:Taxon:252526"	NA	NA	"Hexacola hexatoma"
