"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"1063"	"Cydia"	"duplicana"	"(Zetterstedt, 1839)"	"http://dyntaxa.se/taxon/info/215183"	"Dyntaxa"	NA	"Cydia duplicana"
"1064"	"Cydia"	"cognatana"	"(Barret, 1874)"	"http://dyntaxa.se/taxon/info/215184"	"Dyntaxa"	NA	"Cydia cognatana"
"1065"	"Cydia"	"illutana"	"(Herrich-Schäffer, 1851)"	"http://dyntaxa.se/taxon/info/215185"	"Dyntaxa"	NA	"Cydia illutana"
"1066"	"Cydia"	"corollana"	"(Hübner, 1823)"	"http://dyntaxa.se/taxon/info/215186"	"Dyntaxa"	NA	"Cydia corollana"
"1067"	"Cydia"	"coniferana"	"(Saxesen, 1840)"	"http://dyntaxa.se/taxon/info/215187"	"Dyntaxa"	NA	"Cydia coniferana"
"1068"	"Cydia"	"indivisa"	"(Danilevsky, 1963)"	"http://dyntaxa.se/taxon/info/215188"	"Dyntaxa"	NA	"Cydia indivisa"
"1069"	"Cydia"	"cosmophorana"	"(Treitschke, 1835)"	"http://dyntaxa.se/taxon/info/215189"	"Dyntaxa"	NA	"Cydia cosmophorana"
"1070"	"Cydia"	"strobilella"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215190"	"Dyntaxa"	NA	"Cydia strobilella"
"1071"	"Cydia"	"pactolana"	"(Zeller, 1840)"	"http://dyntaxa.se/taxon/info/215191"	"Dyntaxa"	NA	"Cydia pactolana"
"1072"	"Cydia"	"grunertiana"	"(Ratzeburg, 1868)"	"http://dyntaxa.se/taxon/info/215192"	"Dyntaxa"	NA	"Cydia grunertiana"
"1073"	"Cydia"	"pomonella"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215193"	"Dyntaxa"	NA	"Cydia pomonella"
"1074"	"Cydia"	"leguminana"	"(Lienig & Zeller, 1846)"	"http://dyntaxa.se/taxon/info/215195"	"Dyntaxa"	NA	"Cydia leguminana"
"1075"	"Cydia"	"splendana"	"(Hübner 1799)"	"http://dyntaxa.se/taxon/info/215197"	"Dyntaxa"	NA	"Cydia splendana"
"1076"	"Cydia"	"fagiglandana"	"(Zeller, 1841)"	"http://dyntaxa.se/taxon/info/215198"	"Dyntaxa"	NA	"Cydia fagiglandana"
"1077"	"Cydia"	"inquinatana"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215200"	"Dyntaxa"	NA	"Cydia inquinatana"
"1078"	"Cydia"	"molesta"	"(Busck, 1916)"	"http://dyntaxa.se/taxon/info/216328"	"Dyntaxa"	NA	"Cydia molesta"
"1079"	"Cydia"	"deshaisiana"	"(Lucas, 1858)"	"http://dyntaxa.se/taxon/info/216329"	"Dyntaxa"	NA	"Cydia deshaisiana"
"1080"	"Lathronympha"	"sp."	"Meyrick, 1926"	"http://dyntaxa.se/taxon/info/1003979"	"Dyntaxa"	NA	"Lathronympha sp."
"1081"	"Lathronympha"	"strigana"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/215201"	"Dyntaxa"	NA	"Lathronympha strigana"
"1082"	"Pammene"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003980"	"Dyntaxa"	NA	"Pammene sp."
"1083"	"Pammene"	"agnotana"	"Rebel, 1914"	"http://dyntaxa.se/taxon/info/101501"	"Dyntaxa"	NA	"Pammene agnotana"
"1084"	"Pammene"	"spiniana"	"(Duponchel, 1843)"	"http://dyntaxa.se/taxon/info/101502"	"Dyntaxa"	NA	"Pammene spiniana"
"1085"	"Pammene"	"aurana"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/215202"	"Dyntaxa"	NA	"Pammene aurana"
"1086"	"Pammene"	"gallicana"	"(Guenée, 1845)"	"http://dyntaxa.se/taxon/info/215203"	"Dyntaxa"	NA	"Pammene gallicana"
"1087"	"Pammene"	"fasciana"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/215204"	"Dyntaxa"	NA	"Pammene fasciana"
"1088"	"Pammene"	"splendidulana"	"(Guenée, 1845)"	"http://dyntaxa.se/taxon/info/215205"	"Dyntaxa"	NA	"Pammene splendidulana"
"1089"	"Pammene"	"insulana"	"(Guenée, 1845)"	"http://dyntaxa.se/taxon/info/215206"	"Dyntaxa"	NA	"Pammene insulana"
"1090"	"Pammene"	"ignorata"	"Kuznetsov, 1968"	"http://dyntaxa.se/taxon/info/215207"	"Dyntaxa"	NA	"Pammene ignorata"
"1091"	"Pammene"	"giganteana"	"(Peyerimhoff, 1863)"	"http://dyntaxa.se/taxon/info/215208"	"Dyntaxa"	NA	"Pammene giganteana"
"1092"	"Pammene"	"argyrana"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215209"	"Dyntaxa"	NA	"Pammene argyrana"
"1093"	"Pammene"	"suspectana"	"(Lienig & Zeller, 1846)"	"http://dyntaxa.se/taxon/info/215210"	"Dyntaxa"	NA	"Pammene suspectana"
"1094"	"Pammene"	"albuginana"	"(Guenée, 1845)"	"http://dyntaxa.se/taxon/info/215211"	"Dyntaxa"	NA	"Pammene albuginana"
"1095"	"Pammene"	"clanculana"	"(Tengström, 1869)"	"http://dyntaxa.se/taxon/info/215212"	"Dyntaxa"	NA	"Pammene clanculana"
"1096"	"Pammene"	"obscurana"	"(Stephens, 1834)"	"http://dyntaxa.se/taxon/info/215213"	"Dyntaxa"	NA	"Pammene obscurana"
"1097"	"Pammene"	"luedersiana"	"(Sorhagen, 1885)"	"http://dyntaxa.se/taxon/info/215215"	"Dyntaxa"	NA	"Pammene luedersiana"
"1098"	"Pammene"	"rhediella"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215216"	"Dyntaxa"	NA	"Pammene rhediella"
"1099"	"Pammene"	"populana"	"(Fabricius, 1787)"	"http://dyntaxa.se/taxon/info/215217"	"Dyntaxa"	NA	"Pammene populana"
"1100"	"Pammene"	"regiana"	"(Zeller, 1849)"	"http://dyntaxa.se/taxon/info/215219"	"Dyntaxa"	NA	"Pammene regiana"
"1101"	"Pammene"	"aurita"	"Razowski, 1992"	"http://dyntaxa.se/taxon/info/215220"	"Dyntaxa"	NA	"Pammene aurita"
"1102"	"Pammene"	"ochsenheimeriana"	"(Lienig & Zeller, 1846)"	"http://dyntaxa.se/taxon/info/215221"	"Dyntaxa"	NA	"Pammene ochsenheimeriana"
"1103"	"Pammene"	"germmana"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215222"	"Dyntaxa"	NA	"Pammene germmana"
"1104"	"Strophedra"	"sp."	"Herrich-Schäffer, 1854"	"http://dyntaxa.se/taxon/info/1003981"	"Dyntaxa"	NA	"Strophedra sp."
"1105"	"Strophedra"	"weirana"	"(Douglas, 1850)"	"http://dyntaxa.se/taxon/info/215223"	"Dyntaxa"	NA	"Strophedra weirana"
"1106"	"Strophedra"	"nitidana"	"(Fabricius, 1794)"	"http://dyntaxa.se/taxon/info/215224"	"Dyntaxa"	NA	"Strophedra nitidana"
"1107"	"Dichrorampha"	"sp."	"Guenée, 1845"	"http://dyntaxa.se/taxon/info/1003982"	"Dyntaxa"	NA	"Dichrorampha sp."
"1108"	"Dichrorampha"	"consortana"	"Stephens, 1852"	"http://dyntaxa.se/taxon/info/100825"	"Dyntaxa"	NA	"Dichrorampha consortana"
"1109"	"Dichrorampha"	"incognitana"	"(Kremky & Maslowski, 1933)"	"http://dyntaxa.se/taxon/info/100826"	"Dyntaxa"	NA	"Dichrorampha incognitana"
"1110"	"Dichrorampha"	"plumbana"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215225"	"Dyntaxa"	NA	"Dichrorampha plumbana"
"1111"	"Dichrorampha"	"sedatana"	"Busck, 1906"	"http://dyntaxa.se/taxon/info/215226"	"Dyntaxa"	NA	"Dichrorampha sedatana"
"1112"	"Dichrorampha"	"aeratana"	"(Pierce & Metcalfe, 1915)"	"http://dyntaxa.se/taxon/info/215227"	"Dyntaxa"	NA	"Dichrorampha aeratana"
"1113"	"Dichrorampha"	"acuminatana"	"(Lienig & Zeller, 1846)"	"http://dyntaxa.se/taxon/info/215229"	"Dyntaxa"	NA	"Dichrorampha acuminatana"
"1114"	"Dichrorampha"	"sylvicolana"	"Heinemann, 1863"	"http://dyntaxa.se/taxon/info/215230"	"Dyntaxa"	NA	"Dichrorampha sylvicolana"
"1115"	"Dichrorampha"	"simpliciana"	"(Haworth, 1811)"	"http://dyntaxa.se/taxon/info/215231"	"Dyntaxa"	NA	"Dichrorampha simpliciana"
"1116"	"Dichrorampha"	"sequana"	"(Hübner, 1799)"	"http://dyntaxa.se/taxon/info/215232"	"Dyntaxa"	NA	"Dichrorampha sequana"
"1117"	"Dichrorampha"	"heegerana"	"(Duponchel, 1843)"	"http://dyntaxa.se/taxon/info/215233"	"Dyntaxa"	NA	"Dichrorampha heegerana"
"1118"	"Dichrorampha"	"senectana"	"Guenée, 1845"	"http://dyntaxa.se/taxon/info/215234"	"Dyntaxa"	NA	"Dichrorampha senectana"
"1119"	"Dichrorampha"	"vancouverana"	"McDunnough, 1935"	"http://dyntaxa.se/taxon/info/215236"	"Dyntaxa"	NA	"Dichrorampha vancouverana"
"1120"	"Dichrorampha"	"flavidorsana"	"Knaggs, 1867"	"http://dyntaxa.se/taxon/info/215237"	"Dyntaxa"	NA	"Dichrorampha flavidorsana"
"1121"	"Dichrorampha"	"alpinana"	"(Treitschke, 1830)"	"http://dyntaxa.se/taxon/info/215238"	"Dyntaxa"	NA	"Dichrorampha alpinana"
"1122"	"Dichrorampha"	"petiverella"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215239"	"Dyntaxa"	NA	"Dichrorampha petiverella"
"1123"	"Dichrorampha"	"plumbagana"	"(Treitschke, 1830)"	"http://dyntaxa.se/taxon/info/215240"	"Dyntaxa"	NA	"Dichrorampha plumbagana"
"1124"	"Dichrorampha"	"obscuratana"	"(Wolff, 1955)"	"http://dyntaxa.se/taxon/info/215241"	"Dyntaxa"	NA	"Dichrorampha obscuratana"
"1125"	"Dichrorampha"	"agilana"	"(Tengström, 1848)"	"http://dyntaxa.se/taxon/info/215242"	"Dyntaxa"	NA	"Dichrorampha agilana"
"1126"	"Selania"	"sp."	"Stephens, 1834"	"http://dyntaxa.se/taxon/info/1004451"	"Dyntaxa"	NA	"Selania sp."
"1127"	"Selania"	"leplastriana"	"(Curtis, 1831)"	"http://dyntaxa.se/taxon/info/216326"	"Dyntaxa"	NA	"Selania leplastriana"
"1128"	"Cryptophlebia"	"sp."	"Walsingham, 1899"	"http://dyntaxa.se/taxon/info/1004452"	"Dyntaxa"	NA	"Cryptophlebia sp."
"1129"	"Cryptophlebia"	"leucotreta"	"(Meyrick, 1913)"	"http://dyntaxa.se/taxon/info/216330"	"Dyntaxa"	NA	"Cryptophlebia leucotreta"
"1130"	"Gravitarmata"	"sp."	"Obraztsov, 1946"	"http://dyntaxa.se/taxon/info/1013846"	"Dyntaxa"	NA	"Gravitarmata sp."
"1131"	"Gravitarmata"	"margarotana"	"(Heinemann, 1863)"	"http://dyntaxa.se/taxon/info/250434"	"Dyntaxa"	NA	"Gravitarmata margarotana"
"1132"	"Cossus"	"sp."	"Fabricius, 1793"	"http://dyntaxa.se/taxon/info/1003891"	"Dyntaxa"	NA	"Cossus sp."
"1133"	"Cossus"	"cossus"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/214815"	"Dyntaxa"	NA	"Cossus cossus"
"1134"	"Lamellocossus"	"sp."	"Daniel, 1956"	"http://dyntaxa.se/taxon/info/1003892"	"Dyntaxa"	NA	"Lamellocossus sp."
"1135"	"Lamellocossus"	"terebra"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/101166"	"Dyntaxa"	NA	"Lamellocossus terebra"
"1136"	"Zeuzera"	"sp."	"Latreille, 1804"	"http://dyntaxa.se/taxon/info/1003893"	"Dyntaxa"	NA	"Zeuzera sp."
"1137"	"Zeuzera"	"pyrina"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/214817"	"Dyntaxa"	NA	"Zeuzera pyrina"
"1138"	"Phragmataecia"	"sp."	"Newman, 1850"	"http://dyntaxa.se/taxon/info/1003894"	"Dyntaxa"	NA	"Phragmataecia sp."
"1139"	"Phragmataecia"	"castaneae"	"(Hübner, 1790)"	"http://dyntaxa.se/taxon/info/214818"	"Dyntaxa"	NA	"Phragmataecia castaneae"
"1140"	"Apoda"	"sp."	"Haworth, 1809"	"http://dyntaxa.se/taxon/info/1003883"	"Dyntaxa"	NA	"Apoda sp."
"1141"	"Apoda"	"limacodes"	"(Hufnagel, 1766)"	"http://dyntaxa.se/taxon/info/214796"	"Dyntaxa"	NA	"Apoda limacodes"
"1142"	"Heterogenea"	"sp."	"Knoch, 1783"	"http://dyntaxa.se/taxon/info/1003884"	"Dyntaxa"	NA	"Heterogenea sp."
"1143"	"Heterogenea"	"asella"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/101074"	"Dyntaxa"	NA	"Heterogenea asella"
"1144"	"Phobetron"	"sp."	"Hübner, 1816"	"http://dyntaxa.se/taxon/info/1004450"	"Dyntaxa"	NA	"Phobetron sp."
"1145"	"Phobetron"	"hipparchia"	"(Cramer, 1777)"	"http://dyntaxa.se/taxon/info/216325"	"Dyntaxa"	NA	"Phobetron hipparchia"
"1146"	"Anthophila"	"sp."	"Haworth, 1811"	"http://dyntaxa.se/taxon/info/1003983"	"Dyntaxa"	NA	"Anthophila sp."
"1147"	"Anthophila"	"fabriciana"	"(Linnaeus, 1767)"	"http://dyntaxa.se/taxon/info/215243"	"Dyntaxa"	"syn. Choreutis fabriciana"	"Anthophila fabriciana"
"1148"	"Prochoreutis"	"sp."	"Diakonoff & Heppner, 1980"	"http://dyntaxa.se/taxon/info/1003984"	"Dyntaxa"	NA	"Prochoreutis sp."
"1149"	"Prochoreutis"	"argentinetta"	"(Fourcroy, 1785)"	"http://dyntaxa.se/taxon/info/215244"	"Dyntaxa"	NA	"Prochoreutis argentinetta"
"1150"	"Prochoreutis"	"sehestediana"	"(Fabricius, 1776)"	"http://dyntaxa.se/taxon/info/215245"	"Dyntaxa"	NA	"Prochoreutis sehestediana"
"1151"	"Prochoreutis"	"ultimana"	"(Krulikovsky, 1909)"	"http://dyntaxa.se/taxon/info/215246"	"Dyntaxa"	NA	"Prochoreutis ultimana"
"1152"	"Prochoreutis"	"myllerana"	"(Fabricius, 1794)"	"http://dyntaxa.se/taxon/info/232925"	"Dyntaxa"	NA	"Prochoreutis myllerana"
"1153"	"Tebenna"	"sp."	"Billberg, 1820"	"http://dyntaxa.se/taxon/info/1003985"	"Dyntaxa"	NA	"Tebenna sp."
"1154"	"Tebenna"	"bjerkandrella"	"(Thunberg, 1784)"	"http://dyntaxa.se/taxon/info/102506"	"Dyntaxa"	NA	"Tebenna bjerkandrella"
"1155"	"Choreutis"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003986"	"Dyntaxa"	NA	"Choreutis sp."
"1156"	"Choreutis"	"diana"	"(Hübner, 1822)"	"http://dyntaxa.se/taxon/info/215248"	"Dyntaxa"	NA	"Choreutis diana"
"1157"	"Choreutis"	"pariana"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/215249"	"Dyntaxa"	NA	"Choreutis pariana"
"1158"	"Pennisetia"	"sp."	"Dehne, 1850"	"http://dyntaxa.se/taxon/info/1003885"	"Dyntaxa"	NA	"Pennisetia sp."
"1159"	"Pennisetia"	"hylaeiformis"	"(Laspeyres, 1801)"	"http://dyntaxa.se/taxon/info/214798"	"Dyntaxa"	NA	"Pennisetia hylaeiformis"
"1160"	"Sesia"	"sp."	"Fabricius, 1775"	"http://dyntaxa.se/taxon/info/1003886"	"Dyntaxa"	NA	"Sesia sp."
"1161"	"Sesia"	"bembeciformis"	"(Hübner, 1797)"	"http://dyntaxa.se/taxon/info/101773"	"Dyntaxa"	NA	"Sesia bembeciformis"
"1162"	"Sesia"	"apiformis"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/214799"	"Dyntaxa"	NA	"Sesia apiformis"
"1163"	"Sesia"	"melanocephala"	"Dalman, 1816"	"http://dyntaxa.se/taxon/info/214801"	"Dyntaxa"	NA	"Sesia melanocephala"
"1164"	"Paranthrene"	"sp."	"Hübner, 1819"	"http://dyntaxa.se/taxon/info/1003887"	"Dyntaxa"	NA	"Paranthrene sp."
"1165"	"Paranthrene"	"tabaniformis"	"(Rottemburg, 1775)"	"http://dyntaxa.se/taxon/info/214802"	"Dyntaxa"	NA	"Paranthrene tabaniformis"
"1166"	"Synanthedon"	"sp."	"Hübner, 1819"	"http://dyntaxa.se/taxon/info/1003888"	"Dyntaxa"	NA	"Synanthedon sp."
"1167"	"Synanthedon"	"flaviventris"	"(Staudinger, 1883)"	"http://dyntaxa.se/taxon/info/101870"	"Dyntaxa"	NA	"Synanthedon flaviventris"
"1168"	"Synanthedon"	"vespiformis"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/101871"	"Dyntaxa"	NA	"Synanthedon vespiformis"
"1169"	"Synanthedon"	"scoliaeformis"	"(Borkhausen, 1789)"	"http://dyntaxa.se/taxon/info/214803"	"Dyntaxa"	NA	"Synanthedon scoliaeformis"
"1170"	"Synanthedon"	"spheciformis"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/214804"	"Dyntaxa"	NA	"Synanthedon spheciformis"
"1171"	"Synanthedon"	"culiciformis"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/214805"	"Dyntaxa"	NA	"Synanthedon culiciformis"
"1172"	"Synanthedon"	"polaris"	"(Staudinger, 1877)"	"http://dyntaxa.se/taxon/info/214806"	"Dyntaxa"	NA	"Synanthedon polaris"
"1173"	"Synanthedon"	"formicaeformis"	"(Esper, 1779)"	"http://dyntaxa.se/taxon/info/214807"	"Dyntaxa"	NA	"Synanthedon formicaeformis"
"1174"	"Synanthedon"	"andrenaeformis"	"(Laspeyres, 1801)"	"http://dyntaxa.se/taxon/info/214809"	"Dyntaxa"	NA	"Synanthedon andrenaeformis"
"1175"	"Synanthedon"	"myopaeformis"	"(Borkhausen, 1789)"	"http://dyntaxa.se/taxon/info/214811"	"Dyntaxa"	NA	"Synanthedon myopaeformis"
"1176"	"Synanthedon"	"tipuliformis"	"(Clerck, 1759)"	"http://dyntaxa.se/taxon/info/214812"	"Dyntaxa"	NA	"Synanthedon tipuliformis"
"1177"	"Synanthedon"	"mesiaeformis"	"(Herrich-Schäffer, 1845)"	"http://dyntaxa.se/taxon/info/266189"	"Dyntaxa"	NA	"Synanthedon mesiaeformis"
"1178"	"Bembecia"	"sp."	"Hübner, 1819"	"http://dyntaxa.se/taxon/info/1003889"	"Dyntaxa"	NA	"Bembecia sp."
"1179"	"Bembecia"	"ichneumoniformis"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/100464"	"Dyntaxa"	NA	"Bembecia ichneumoniformis"
"1180"	"Synansphecia"	"sp."	"Capuse, 1973"	"http://dyntaxa.se/taxon/info/1003890"	"Dyntaxa"	NA	"Synansphecia sp."
"1181"	"Synansphecia"	"muscaeformis"	"(Esper, 1783)"	"http://dyntaxa.se/taxon/info/214814"	"Dyntaxa"	NA	"Synansphecia muscaeformis"
"1182"	"Schreckensteinia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003988"	"Dyntaxa"	NA	"Schreckensteinia sp."
"1183"	"Schreckensteinia"	"festaliella"	"(Hübner, 1819)"	"http://dyntaxa.se/taxon/info/215251"	"Dyntaxa"	NA	"Schreckensteinia festaliella"
"1184"	"Phaulernis"	"sp."	"Meyrick, 1895"	"http://dyntaxa.se/taxon/info/1003989"	"Dyntaxa"	NA	"Phaulernis sp."
"1185"	"Phaulernis"	"fulviguttella"	"(Zeller, 1839)"	"http://dyntaxa.se/taxon/info/215252"	"Dyntaxa"	NA	"Phaulernis fulviguttella"
"1186"	"Phaulernis"	"dentella"	"(Zeller, 1839)"	"http://dyntaxa.se/taxon/info/215253"	"Dyntaxa"	NA	"Phaulernis dentella"
"1187"	"Epermenia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003990"	"Dyntaxa"	NA	"Epermenia sp."
"1188"	"Epermenia"	"farreni"	"Walsingham, 1894"	"http://dyntaxa.se/taxon/info/100561"	"Dyntaxa"	NA	"Epermenia farreni"
"1189"	"Epermenia"	"profugella"	"(Stainton, 1856)"	"http://dyntaxa.se/taxon/info/102391"	"Dyntaxa"	NA	"Epermenia profugella"
"1190"	"Epermenia"	"chaerophyllella"	"(Goeze, 1783)"	"http://dyntaxa.se/taxon/info/215254"	"Dyntaxa"	NA	"Epermenia chaerophyllella"
"1191"	"Epermenia"	"illigerella"	"(Hübner, 1813)"	"http://dyntaxa.se/taxon/info/215255"	"Dyntaxa"	NA	"Epermenia illigerella"
"1192"	"Epermenia"	"falciformis"	"(Haworth, 1828)"	"http://dyntaxa.se/taxon/info/215256"	"Dyntaxa"	NA	"Epermenia falciformis"
"1193"	"Alucita"	"sp."	"Linnaeus, 1758"	"http://dyntaxa.se/taxon/info/1003991"	"Dyntaxa"	NA	"Alucita sp."
"1194"	"Alucita"	"grammodactyla"	"(Zeller, 1841)"	"http://dyntaxa.se/taxon/info/102376"	"Dyntaxa"	NA	"Alucita grammodactyla"
"1195"	"Alucita"	"hexadactyla"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215259"	"Dyntaxa"	NA	"Alucita hexadactyla"
"1196"	"Pterotopteryx"	"sp."	"Hannemann, 1959"	"http://dyntaxa.se/taxon/info/1003992"	"Dyntaxa"	NA	"Pterotopteryx sp."
"1197"	"Pterotopteryx"	"dodecadactyla"	"(Hübner, 1813)"	"http://dyntaxa.se/taxon/info/215261"	"Dyntaxa"	NA	"Pterotopteryx dodecadactyla"
"1198"	"Platyptilia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003993"	"Dyntaxa"	NA	"Platyptilia sp."
"1199"	"Platyptilia"	"tesseradactyla"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/102482"	"Dyntaxa"	NA	"Platyptilia tesseradactyla"
"1200"	"Platyptilia"	"gonodactyla"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215263"	"Dyntaxa"	NA	"Platyptilia gonodactyla"
"1201"	"Platyptilia"	"calodactyla"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215264"	"Dyntaxa"	NA	"Platyptilia calodactyla"
"1202"	"Platyptilia"	"farfarellus"	"Zeller, 1867"	"http://dyntaxa.se/taxon/info/250431"	"Dyntaxa"	NA	"Platyptilia farfarellus"
"1203"	"Gillmeria"	"sp."	"Tutt, 1905"	"http://dyntaxa.se/taxon/info/1003994"	"Dyntaxa"	NA	"Gillmeria sp."
"1204"	"Gillmeria"	"pallidactyla"	"(Haworth, 1811)"	"http://dyntaxa.se/taxon/info/215265"	"Dyntaxa"	NA	"Gillmeria pallidactyla"
"1205"	"Gillmeria"	"tetradactyla"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/249045"	"Dyntaxa"	NA	"Gillmeria tetradactyla"
"1206"	"Amblyptilia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003995"	"Dyntaxa"	NA	"Amblyptilia sp."
"1207"	"Amblyptilia"	"acanthadactyla"	"(Hübner, 1813)"	"http://dyntaxa.se/taxon/info/100253"	"Dyntaxa"	NA	"Amblyptilia acanthadactyla"
"1208"	"Amblyptilia"	"punctidactyla"	"(Haworth, 1811)"	"http://dyntaxa.se/taxon/info/215268"	"Dyntaxa"	NA	"Amblyptilia punctidactyla"
"1209"	"Stenoptilia"	"sp."	"Hübner, 1825"	"http://dyntaxa.se/taxon/info/1003996"	"Dyntaxa"	NA	"Stenoptilia sp."
"1210"	"Stenoptilia"	"pneumonanthes"	"(Büttner, 1880)"	"http://dyntaxa.se/taxon/info/101830"	"Dyntaxa"	NA	"Stenoptilia pneumonanthes"
"1211"	"Stenoptilia"	"zophodactylus"	"(Duponchel, 1840)"	"http://dyntaxa.se/taxon/info/102502"	"Dyntaxa"	NA	"Stenoptilia zophodactylus"
"1212"	"Stenoptilia"	"pterodactyla"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/215270"	"Dyntaxa"	NA	"Stenoptilia pterodactyla"
"1213"	"Stenoptilia"	"veronicae"	"Karvonen, 1932"	"http://dyntaxa.se/taxon/info/215271"	"Dyntaxa"	NA	"Stenoptilia veronicae"
"1214"	"Stenoptilia"	"bipunctidactyla"	"(Scopoli, 1763)"	"http://dyntaxa.se/taxon/info/215272"	"Dyntaxa"	NA	"Stenoptilia bipunctidactyla"
"1215"	"Stenoptilia"	"pelidnodactyla"	"(Stein, 1837)"	"http://dyntaxa.se/taxon/info/215273"	"Dyntaxa"	NA	"Stenoptilia pelidnodactyla"
"1216"	"Stenoptilia"	"islandicus"	"(Staudinger, 1857)"	"http://dyntaxa.se/taxon/info/215274"	"Dyntaxa"	NA	"Stenoptilia islandicus"
"1217"	"Buszkoiana"	"sp."	"Kocak, 1981"	"http://dyntaxa.se/taxon/info/1003997"	"Dyntaxa"	NA	"Buszkoiana sp."
"1218"	"Buszkoiana"	"capnodactylus"	"(Zeller, 1841)"	"http://dyntaxa.se/taxon/info/101591"	"Dyntaxa"	NA	"Buszkoiana capnodactylus"
"1219"	"Cnaemidophorus"	"sp."	"Wallengren, 1862"	"http://dyntaxa.se/taxon/info/1003998"	"Dyntaxa"	NA	"Cnaemidophorus sp."
"1220"	"Cnaemidophorus"	"rhododactyla"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215277"	"Dyntaxa"	NA	"Cnaemidophorus rhododactyla"
"1221"	"Marasmarcha"	"sp."	"Meyrick, 1886"	"http://dyntaxa.se/taxon/info/1003999"	"Dyntaxa"	NA	"Marasmarcha sp."
"1222"	"Marasmarcha"	"lunaedactyla"	"(Haworth, 1811)"	"http://dyntaxa.se/taxon/info/102462"	"Dyntaxa"	NA	"Marasmarcha lunaedactyla"
"1223"	"Geina"	"sp."	"Tutt, 1907"	"http://dyntaxa.se/taxon/info/1004000"	"Dyntaxa"	NA	"Geina sp."
"1224"	"Geina"	"didactyla"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/215279"	"Dyntaxa"	NA	"Geina didactyla"
"1225"	"Buckleria"	"sp."	"Tutt, 1905"	"http://dyntaxa.se/taxon/info/1004001"	"Dyntaxa"	NA	"Buckleria sp."
"1226"	"Buckleria"	"paludum"	"(Zeller, 1839)"	"http://dyntaxa.se/taxon/info/215280"	"Dyntaxa"	NA	"Buckleria paludum"
"1227"	"Oxyptilus"	"sp."	"Zeller, 1841"	"http://dyntaxa.se/taxon/info/1004002"	"Dyntaxa"	NA	"Oxyptilus sp."
"1228"	"Oxyptilus"	"pilosellae"	"(Zeller, 1841)"	"http://dyntaxa.se/taxon/info/215281"	"Dyntaxa"	NA	"Oxyptilus pilosellae"
"1229"	"Oxyptilus"	"chrysodactyla"	"(Denis & Schiffermüller, 1775)"	"http://dyntaxa.se/taxon/info/215282"	"Dyntaxa"	NA	"Oxyptilus chrysodactyla"
"1230"	"Oxyptilus"	"ericetorum"	"(Zeller, 1844)"	"http://dyntaxa.se/taxon/info/215283"	"Dyntaxa"	NA	"Oxyptilus ericetorum"
"1231"	"Oxyptilus"	"parvidactyla"	NA	"http://dyntaxa.se/taxon/info/215284"	"Dyntaxa"	NA	"Oxyptilus parvidactyla"
