"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"56"	"Leptacis"	"coryphe"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/252025"	"Dyntaxa"	NA	"Leptacis coryphe"
"57"	"Leptacis"	"kozlovi"	"Buhl, 1997"	"http://dyntaxa.se/taxon/info/252026"	"Dyntaxa"	NA	"Leptacis kozlovi"
"58"	"Leptacis"	"laevipetiolata"	"Buhl, 2001"	"http://dyntaxa.se/taxon/info/252027"	"Dyntaxa"	NA	"Leptacis laevipetiolata"
"59"	"Leptacis"	"laodice"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252028"	"Dyntaxa"	NA	"Leptacis laodice"
"60"	"Leptacis"	"lignicola"	"Kieffer, 1916"	"http://dyntaxa.se/taxon/info/252029"	"Dyntaxa"	NA	"Leptacis lignicola"
"61"	"Leptacis"	"nydia"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252030"	"Dyntaxa"	NA	"Leptacis nydia"
"62"	"Leptacis"	"orchymonti"	"(Debauche, 1947)"	"http://dyntaxa.se/taxon/info/252031"	"Dyntaxa"	NA	"Leptacis orchymonti"
"63"	"Leptacis"	"ozines"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252032"	"Dyntaxa"	NA	"Leptacis ozines"
"64"	"Leptacis"	"tipulae"	"(Kirby, 1798)"	"http://dyntaxa.se/taxon/info/252033"	"Dyntaxa"	NA	"Leptacis tipulae"
"65"	"Leptacis"	"vlugi"	"Buhl, 1997"	"http://dyntaxa.se/taxon/info/252034"	"Dyntaxa"	NA	"Leptacis vlugi"
"66"	"Metaclisis"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014146"	"Dyntaxa"	NA	"Metaclisis sp."
"67"	"Metaclisis"	"montagnei"	"Maneval, 1936"	"http://dyntaxa.se/taxon/info/252035"	"Dyntaxa"	NA	"Metaclisis montagnei"
"68"	"Metanopedias"	"sp."	"Brues, 1910"	"http://dyntaxa.se/taxon/info/1014147"	"Dyntaxa"	NA	"Metanopedias sp."
"69"	"Metanopedias"	"lasiopterae"	"(Kieffer, 1916)"	"http://dyntaxa.se/taxon/info/252036"	"Dyntaxa"	NA	"Metanopedias lasiopterae"
"70"	"Piestopleura"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014148"	"Dyntaxa"	NA	"Piestopleura sp."
"71"	"Piestopleura"	"catilla"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252037"	"Dyntaxa"	NA	"Piestopleura catilla"
"72"	"Platygaster"	"sp."	"Latreille, 1809"	"http://dyntaxa.se/taxon/info/1014149"	"Dyntaxa"	NA	"Platygaster sp."
