"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"70"	"Lycia"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004151"	NA	"Dyntaxa"	"Lycia sp."
"71"	"Lycia"	"zonaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/101249"	NA	"Dyntaxa"	"Lycia zonaria"
"72"	"Lycia"	"hirtaria"	"(Clerck, 1759)"	"https://www.dyntaxa.se/taxon/info/215585"	NA	"Dyntaxa"	"Lycia hirtaria"
"73"	"Lycia"	"lapponaria"	"(Boisduval, 1840)"	"https://www.dyntaxa.se/taxon/info/215586"	NA	"Dyntaxa"	"Lycia lapponaria"
"74"	"Lycia"	"pomonaria"	"(Hübner, 1790)"	"https://www.dyntaxa.se/taxon/info/215588"	NA	"Dyntaxa"	"Lycia pomonaria"
"75"	"Biston"	"sp."	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/1004152"	NA	"Dyntaxa"	"Biston sp."
"76"	"Biston"	"strataria"	"(Hufnagel, 1767)"	"https://www.dyntaxa.se/taxon/info/215589"	NA	"Dyntaxa"	"Biston strataria"
"77"	"Biston"	"betularia"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215590"	NA	"Dyntaxa"	"Biston betularia"
"78"	"Agriopis"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004153"	NA	"Dyntaxa"	"Agriopis sp."
"79"	"Agriopis"	"leucophaearia"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215591"	NA	"Dyntaxa"	"Agriopis leucophaearia"
"80"	"Agriopis"	"aurantiaria"	"(Hübner, 1799)"	"https://www.dyntaxa.se/taxon/info/215592"	NA	"Dyntaxa"	"Agriopis aurantiaria"
"81"	"Agriopis"	"marginaria"	"(Fabricius, 1776)"	"https://www.dyntaxa.se/taxon/info/215593"	NA	"Dyntaxa"	"Agriopis marginaria"
"82"	"Erannis"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004154"	NA	"Dyntaxa"	"Erannis sp."
"83"	"Erannis"	"defoliaria"	"(Clerck, 1759)"	"https://www.dyntaxa.se/taxon/info/215594"	NA	"Dyntaxa"	"Erannis defoliaria"
"84"	"Peribatodes"	"sp."	"Wehrli, 1943"	"https://www.dyntaxa.se/taxon/info/1004155"	NA	"Dyntaxa"	"Peribatodes sp."
"85"	"Peribatodes"	"rhomboidaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215595"	NA	"Dyntaxa"	"Peribatodes rhomboidaria"
"86"	"Peribatodes"	"secundaria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215596"	NA	"Dyntaxa"	"Peribatodes secundaria"
"87"	"Selidosema"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004156"	NA	"Dyntaxa"	"Selidosema sp."
"88"	"Selidosema"	"brunnearia"	"(Villers, 1789)"	"https://www.dyntaxa.se/taxon/info/215597"	NA	"Dyntaxa"	"Selidosema brunnearia"
