"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"142"	"Epistrophe"	"olgae"	"Mutin, 1990"	NA	"urn:lsid:dyntaxa.se:Taxon:248772"	"Dyntaxa"	"Epistrophe olgae"
"143"	"Epistrophella"	"sp."	"Dušek & Láska, 1967"	NA	"urn:lsid:dyntaxa.se:Taxon:1000349"	"Dyntaxa"	"Epistrophella sp."
"144"	"Epistrophella"	"euchroma"	"(Kowarz, 1885)"	NA	"urn:lsid:dyntaxa.se:Taxon:200563"	"Dyntaxa"	"Epistrophella euchroma"
"145"	"Episyrphus"	"sp."	"Matsumura & Adachi, 1917"	NA	"urn:lsid:dyntaxa.se:Taxon:1000350"	"Dyntaxa"	"Episyrphus sp."
"146"	"Episyrphus"	"balteatus"	"(De Geer, 1776)"	NA	"urn:lsid:dyntaxa.se:Taxon:200564"	"Dyntaxa"	"Episyrphus balteatus"
"147"	"Eriozona"	"sp."	"Schiner, 1860"	NA	"urn:lsid:dyntaxa.se:Taxon:1000351"	"Dyntaxa"	"Eriozona sp."
"148"	"Eriozona"	"syrphoides"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200566"	"Dyntaxa"	"Eriozona syrphoides"
"149"	"Eristalinus"	"sp."	"Rondani, 1845"	NA	"urn:lsid:dyntaxa.se:Taxon:1000352"	"Dyntaxa"	"Eristalinus sp."
"150"	"Eristalinus"	"aeneus"	"(Scopoli, 1763)"	NA	"urn:lsid:dyntaxa.se:Taxon:200567"	"Dyntaxa"	"Eristalinus aeneus"
"151"	"Eristalinus"	"sepulchralis"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200568"	"Dyntaxa"	"Eristalinus sepulchralis"
"152"	"Eristalis"	"sp."	"Latreille, 1804"	NA	"urn:lsid:dyntaxa.se:Taxon:1000353"	"Dyntaxa"	"Eristalis sp."
"153"	"Eristalis"	"alpina"	"(Panzer, 1798)"	NA	"urn:lsid:dyntaxa.se:Taxon:102537"	"Dyntaxa"	"Eristalis alpina"
"154"	"Eristalis"	"fratercula"	"(Zetterstedt, 1838)"	NA	"urn:lsid:dyntaxa.se:Taxon:102538"	"Dyntaxa"	"Eristalis fratercula"
"155"	"Eristalis"	"gomojunovae"	"Violovitsh, 1977"	NA	"urn:lsid:dyntaxa.se:Taxon:102539"	"Dyntaxa"	"Eristalis gomojunovae"
"156"	"Eristalis"	"abusiva"	"Collin, 1931"	NA	"urn:lsid:dyntaxa.se:Taxon:200569"	"Dyntaxa"	"Eristalis abusiva"
"157"	"Eristalis"	"anthophorina"	"(Fallén, 1817)"	NA	"urn:lsid:dyntaxa.se:Taxon:200571"	"Dyntaxa"	"Eristalis anthophorina"
"158"	"Eristalis"	"arbustorum"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200572"	"Dyntaxa"	"Eristalis arbustorum"
"159"	"Eristalis"	"cryptarum"	"(Fabricius, 1794)"	NA	"urn:lsid:dyntaxa.se:Taxon:200573"	"Dyntaxa"	"Eristalis cryptarum"
"160"	"Eristalis"	"hirta"	"Loew, 1866"	NA	"urn:lsid:dyntaxa.se:Taxon:200576"	"Dyntaxa"	"Eristalis hirta"
"161"	"Eristalis"	"interrupta"	"(Poda, 1761)"	NA	"urn:lsid:dyntaxa.se:Taxon:200577"	"Dyntaxa"	"Eristalis interrupta"
"162"	"Eristalis"	"intricaria"	"(Linnaeus, 1758)"	NA	"urn:lsid:dyntaxa.se:Taxon:200578"	"Dyntaxa"	"Eristalis intricaria"
