"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"130"	"Hamearis"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000553"	NA	"Dyntaxa"	"Hamearis sp."
"131"	"Hamearis"	"lucina"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/101037"	NA	"Dyntaxa"	"Hamearis lucina"
"132"	"Cupido"	"sp."	"Schrank, 1801"	"https://www.dyntaxa.se/taxon/info/1000559"	NA	"Dyntaxa"	"Cupido sp."
"133"	"Cupido"	"minimus"	"(Fuessly, 1775)"	"https://www.dyntaxa.se/taxon/info/100770"	NA	"Dyntaxa"	"Cupido minimus"
"134"	"Cupido"	"argiades"	"(Pallas, 1771)"	"https://www.dyntaxa.se/taxon/info/201134"	NA	"Dyntaxa"	"Cupido argiades"
"135"	"Cupido"	"alcetas"	"(Hoffmannsegg, 1804)"	"https://www.dyntaxa.se/taxon/info/201135"	NA	"Dyntaxa"	"Cupido alcetas"
"136"	"Celastrina"	"sp."	"Tutt, 1906"	"https://www.dyntaxa.se/taxon/info/1000561"	NA	"Dyntaxa"	"Celastrina sp."
"137"	"Celastrina"	"argiolus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201137"	NA	"Dyntaxa"	"Celastrina argiolus"
"138"	"Scolitantides"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1000562"	NA	"Dyntaxa"	"Scolitantides sp."
"139"	"Scolitantides"	"orion"	"(Pallas, 1771)"	"https://www.dyntaxa.se/taxon/info/101741"	NA	"Dyntaxa"	"Scolitantides orion"
"140"	"Scolitantides"	"vicrama"	"(Moore, 1865)"	"https://www.dyntaxa.se/taxon/info/201138"	NA	"Dyntaxa"	"Scolitantides vicrama"
"141"	"Glaucopsyche"	"sp."	"Scudder, 1872"	"https://www.dyntaxa.se/taxon/info/1000563"	NA	"Dyntaxa"	"Glaucopsyche sp."
"142"	"Glaucopsyche"	"alexis"	"(Poda, 1761)"	"https://www.dyntaxa.se/taxon/info/100995"	NA	"Dyntaxa"	"Glaucopsyche alexis"
"143"	"Maculinea"	"sp."	"Eecke, 1915"	"https://www.dyntaxa.se/taxon/info/1000564"	NA	"Dyntaxa"	"Maculinea sp."
"144"	"Maculinea"	"alcon"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/101259"	NA	"Dyntaxa"	"Maculinea alcon"
"145"	"Maculinea"	"arion"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/101260"	NA	"Dyntaxa"	"Maculinea arion"
"146"	"Polyommatus"	"sp."	"Latreille, 1804"	"https://www.dyntaxa.se/taxon/info/1000565"	NA	"Dyntaxa"	"Polyommatus sp."
"147"	"Polyommatus"	"semiargus"	"(Rottemburg, 1775)"	"https://www.dyntaxa.se/taxon/info/201143"	"syn: Cyaniris semiargus"	"Dyntaxa"	"Polyommatus semiargus"
"148"	"Polyommatus"	"icarus"	"(Rottemburg, 1775)"	"https://www.dyntaxa.se/taxon/info/201144"	NA	"Dyntaxa"	"Polyommatus icarus"
"149"	"Polyommatus"	"dorylas"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/201145"	NA	"Dyntaxa"	"Polyommatus dorylas"
"150"	"Polyommatus"	"amandus"	"(Schneider, 1792)"	"https://www.dyntaxa.se/taxon/info/201146"	NA	"Dyntaxa"	"Polyommatus amandus"
"151"	"Aricia"	"sp."	"Reichenbach, 1817"	"https://www.dyntaxa.se/taxon/info/1000566"	NA	"Dyntaxa"	"Aricia sp."
"152"	"Aricia"	"agestis"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/100398"	NA	"Dyntaxa"	"Aricia agestis"
"153"	"Aricia"	"nicias"	"(Meigen, 1829)"	"https://www.dyntaxa.se/taxon/info/100399"	NA	"Dyntaxa"	"Aricia nicias"
"154"	"Aricia"	"artaxerxes"	"(Fabricius, 1793)"	"https://www.dyntaxa.se/taxon/info/201148"	NA	"Dyntaxa"	"Aricia artaxerxes"
"155"	"Aricia"	"eumedon"	"(Esper, 1780)"	"https://www.dyntaxa.se/taxon/info/201150"	NA	"Dyntaxa"	"Aricia eumedon"
"156"	"Plebejus"	"sp."	"Kluk, 1802"	"https://www.dyntaxa.se/taxon/info/1000567"	NA	"Dyntaxa"	"Plebejus sp."
"157"	"Plebejus"	"argyrognomon"	"(Bergsträsser, 1779)"	"https://www.dyntaxa.se/taxon/info/101598"	NA	"Dyntaxa"	"Plebejus argyrognomon"
"158"	"Plebejus"	"optilete"	"(Knoch, 1781)"	"https://www.dyntaxa.se/taxon/info/201151"	NA	"Dyntaxa"	"Plebejus optilete"
"159"	"Plebejus"	"argus"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/201152"	NA	"Dyntaxa"	"Plebejus argus"
"160"	"Plebejus"	"idas"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/201153"	NA	"Dyntaxa"	"Plebejus idas"
"161"	"Albulina"	"sp."	"Tutt, 1909"	"https://www.dyntaxa.se/taxon/info/1000568"	NA	"Dyntaxa"	"Albulina sp."
"162"	"Albulina"	"orbitulus"	"(de Prunner, 1798)"	"https://www.dyntaxa.se/taxon/info/201155"	NA	"Dyntaxa"	"Albulina orbitulus"
"163"	"Agriades"	"sp."	"Hübner, [1819]"	"https://www.dyntaxa.se/taxon/info/1000569"	NA	"Dyntaxa"	"Agriades sp."
"164"	"Agriades"	"aquilo"	"(Boisduval, 1832)"	"https://www.dyntaxa.se/taxon/info/102919"	NA	"Dyntaxa"	"Agriades aquilo"
"165"	"Lampides"	"sp."	"Hübner, 1819"	"https://www.dyntaxa.se/taxon/info/1004458"	NA	"Dyntaxa"	"Lampides sp."
"166"	"Lampides"	"boeticus"	"(Linnaeus, 1767)"	"https://www.dyntaxa.se/taxon/info/216340"	NA	"Dyntaxa"	"Lampides boeticus"
"167"	"Cacyreus"	"sp."	"Butler, 1898"	"https://www.dyntaxa.se/taxon/info/1013848"	NA	"Dyntaxa"	"Cacyreus sp."
"168"	"Cacyreus"	"marshalli"	"Butler, 1898"	"https://www.dyntaxa.se/taxon/info/250440"	NA	"Dyntaxa"	"Cacyreus marshalli"
"169"	"Lycaena"	"sp."	"Fabricius, 1807"	"https://www.dyntaxa.se/taxon/info/1000558"	NA	"Dyntaxa"	"Lycaena sp."
"170"	"Lycaena"	"helle"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/101248"	NA	"Dyntaxa"	"Lycaena helle"
"171"	"Lycaena"	"hippothoe"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/102923"	NA	"Dyntaxa"	"Lycaena hippothoe"
"172"	"Lycaena"	"phlaeas"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/201126"	NA	"Dyntaxa"	"Lycaena phlaeas"
"173"	"Lycaena"	"dispar"	"(Haworth, 1803)"	"https://www.dyntaxa.se/taxon/info/201128"	NA	"Dyntaxa"	"Lycaena dispar"
