"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"70"	"Setisquamalonchaea"	"fumosa"	"(Egger, 1862)"	"http://dyntaxa.se/taxon/info/241023"	"Dyntaxa"	"Setisquamalonchaea fumosa"
"71"	"Eurygnathomyia"	"sp."	"Czerny 1904"	"urn:lsid:faunaeur.org:taxname:62208"	"Fauna Europaea"	"Eurygnathomyia sp."
"72"	"Eurygnathomyia"	"bicolor"	"(Zetterstedt, 1837)"	"http://dyntaxa.se/taxon/info/241024"	"Dyntaxa"	"Eurygnathomyia bicolor"
"73"	"Palloptera"	"sp."	"Fallen 1820"	"urn:lsid:faunaeur.org:taxname:62213"	"Fauna Europaea"	"Palloptera sp."
"74"	"Palloptera"	"ambusta"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241025"	"Dyntaxa"	"Palloptera ambusta"
"75"	"Palloptera"	"anderssoni"	"Rotheray & MacGowan, 1998"	"http://dyntaxa.se/taxon/info/241026"	"Dyntaxa"	"Palloptera anderssoni"
"76"	"Palloptera"	"bimaculata"	"Strobl, 1910"	"http://dyntaxa.se/taxon/info/241027"	"Dyntaxa"	"Palloptera bimaculata"
"77"	"Palloptera"	"formosa"	"Frey, 1930"	"http://dyntaxa.se/taxon/info/241028"	"Dyntaxa"	"Palloptera formosa"
"78"	"Palloptera"	"marginata"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241029"	"Dyntaxa"	"Palloptera marginata"
"79"	"Palloptera"	"umbellatarum"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/241030"	"Dyntaxa"	"Palloptera umbellatarum"
"80"	"Palloptera"	"ustulata"	"Fallén, 1820"	"http://dyntaxa.se/taxon/info/241031"	"Dyntaxa"	"Palloptera ustulata"
"81"	"Palloptera"	"flava"	"Oldenberg, 1910"	"http://dyntaxa.se/taxon/info/250239"	"Dyntaxa"	"Palloptera flava"
"82"	"Temnosira"	"sp."	"Enderlein 1936"	"urn:lsid:faunaeur.org:taxname:62223"	"Fauna Europaea"	"Temnosira sp."
"83"	"Temnosira"	"saltuum"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/241032"	"Dyntaxa"	"Temnosira saltuum"
"84"	"Toxoneura"	"sp."	"Macquart 1835"	"urn:lsid:faunaeur.org:taxname:62226"	"Fauna Europaea"	"Toxoneura sp."
"85"	"Toxoneura"	"ephippium"	"(Zetterstedt, 1860)"	"http://dyntaxa.se/taxon/info/241033"	"Dyntaxa"	"Toxoneura ephippium"
"86"	"Toxoneura"	"laetabilis"	"(Loew, 1873)"	"http://dyntaxa.se/taxon/info/241034"	"Dyntaxa"	"Toxoneura laetabilis"
"87"	"Toxoneura"	"modesta"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/241035"	"Dyntaxa"	"Toxoneura modesta"
"88"	"Toxoneura"	"quinquemaculata"	"(Macquart, 1835)"	"http://dyntaxa.se/taxon/info/241036"	"Dyntaxa"	"Toxoneura quinquemaculata"
"89"	"Toxoneura"	"trimacula"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241037"	"Dyntaxa"	"Toxoneura trimacula"
"90"	"Toxoneura"	"usta"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241038"	"Dyntaxa"	"Toxoneura usta"
"91"	"Toxoneura"	"venusta"	"(Loew, 1858)"	"http://dyntaxa.se/taxon/info/241039"	"Dyntaxa"	"Toxoneura venusta"
"92"	"Allopiophila"	"sp."	"Hendel 1917"	"urn:lsid:faunaeur.org:taxname:63986"	"Fauna Europaea"	"Allopiophila sp."
"93"	"Allopiophila"	"luteata"	"(Haliday, 1833)"	"http://dyntaxa.se/taxon/info/241040"	"Dyntaxa"	"Allopiophila luteata"
"94"	"Amphipogon"	"sp."	"Wahlberg 1845"	"urn:lsid:faunaeur.org:taxname:63983"	"Fauna Europaea"	"Amphipogon sp."
"95"	"Amphipogon"	"flavum"	"(Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/241041"	"Dyntaxa"	"Amphipogon flavum"
"96"	"Boreopiophila"	"sp."	"Frey 1930"	"urn:lsid:faunaeur.org:taxname:63981"	"Fauna Europaea"	"Boreopiophila sp."
"97"	"Boreopiophila"	"tomentosa"	"Frey, 1930"	"http://dyntaxa.se/taxon/info/241042"	"Dyntaxa"	"Boreopiophila tomentosa"
"98"	"Centrophlebomyia"	"sp."	"Hendel 1903"	"urn:lsid:faunaeur.org:taxname:64017"	"Fauna Europaea"	"Centrophlebomyia sp."
"99"	"Centrophlebomyia"	"furcata"	"Hendel, 1903"	"http://dyntaxa.se/taxon/info/241043"	"Dyntaxa"	"Centrophlebomyia furcata"
"100"	"Liopiophila"	"sp."	"Duda 1924"	"urn:lsid:faunaeur.org:taxname:64010"	"Fauna Europaea"	"Liopiophila sp."
"101"	"Liopiophila"	"varipes"	"(Meigen, 1830)"	"http://dyntaxa.se/taxon/info/241044"	"Dyntaxa"	"Liopiophila varipes"
"102"	"Mycetaulus"	"sp."	"Loew 1845"	"urn:lsid:faunaeur.org:taxname:63977"	"Fauna Europaea"	"Mycetaulus sp."
"103"	"Mycetaulus"	"bipunctatus"	"Fallén, 1823"	"http://dyntaxa.se/taxon/info/241045"	"Dyntaxa"	"Mycetaulus bipunctatus"
"104"	"Neottiophilum"	"sp."	"Frauenfeld 1868"	"urn:lsid:faunaeur.org:taxname:64020"	"Fauna Europaea"	"Neottiophilum sp."
"105"	"Neottiophilum"	"praeustum"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241046"	"Dyntaxa"	"Neottiophilum praeustum"
"106"	"Parapiophila"	"sp."	"JF McAlpine 1977"	"urn:lsid:faunaeur.org:taxname:63999"	"Fauna Europaea"	"Parapiophila sp."
"107"	"Parapiophila"	"caerulescens"	"(Zetterstedt, 1847)"	"http://dyntaxa.se/taxon/info/241047"	"Dyntaxa"	"Parapiophila caerulescens"
"108"	"Parapiophila"	"calceata"	"(Duda, 1924)"	"http://dyntaxa.se/taxon/info/241048"	"Dyntaxa"	"Parapiophila calceata"
"109"	"Parapiophila"	"flavipes"	"(Zetterstedt, 1847)"	"http://dyntaxa.se/taxon/info/241049"	"Dyntaxa"	"Parapiophila flavipes"
"110"	"Parapiophila"	"lonchaeoides"	"(Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/241050"	"Dyntaxa"	"Parapiophila lonchaeoides"
"111"	"Parapiophila"	"pectiniventris"	"(Duda, 1924)"	"http://dyntaxa.se/taxon/info/241051"	"Dyntaxa"	"Parapiophila pectiniventris"
"112"	"Parapiophila"	"vulgaris"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/241052"	"Dyntaxa"	"Parapiophila vulgaris"
"113"	"Piophila"	"sp."	"Fallen 1810"	"urn:lsid:faunaeur.org:taxname:62854"	"Fauna Europaea"	"Piophila sp."
"114"	"Piophila"	"casei"	"Fallén, 1810"	"http://dyntaxa.se/taxon/info/241053"	"Dyntaxa"	"Piophila casei"
"115"	"Prochyliza"	"sp."	"Walker 1849"	"urn:lsid:faunaeur.org:taxname:63994"	"Fauna Europaea"	"Prochyliza sp."
"116"	"Prochyliza"	"nigricornis"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241054"	"Dyntaxa"	"Prochyliza nigricornis"
"117"	"Prochyliza"	"nigrimana"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241055"	"Dyntaxa"	"Prochyliza nigrimana"
"118"	"Pseudoseps"	"sp."	"Becker 1902"	"urn:lsid:faunaeur.org:taxname:63975"	"Fauna Europaea"	"Pseudoseps sp."
"119"	"Pseudoseps"	"signata"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/241056"	"Dyntaxa"	"Pseudoseps signata"
"120"	"Stearibia"	"sp."	"Lioy 1864"	"urn:lsid:faunaeur.org:taxname:63990"	"Fauna Europaea"	"Stearibia sp."
"121"	"Stearibia"	"nigriceps"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241057"	"Dyntaxa"	"Stearibia nigriceps"
"122"	"Protopiophila"	"sp."	"Duda 1924"	"urn:lsid:faunaeur.org:taxname:63992"	"Fauna Europaea"	"Protopiophila sp."
"123"	"Protopiophila"	"latipes"	"(Meigen, 1838)"	"http://dyntaxa.se/taxon/info/250244"	"Dyntaxa"	"Protopiophila latipes"
"124"	"Ceroxys"	"sp."	"Macquart 1835"	"urn:lsid:faunaeur.org:taxname:405894"	"Fauna Europaea"	"Ceroxys sp."
"125"	"Ceroxys"	"urticae"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/241058"	"Dyntaxa"	"Ceroxys urticae"
"126"	"Herina"	"sp."	"Robineau-Desvoidy 1830"	"urn:lsid:faunaeur.org:taxname:405851"	"Fauna Europaea"	"Herina sp."
"127"	"Herina"	"frondescentiae"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/241059"	"Dyntaxa"	"Herina frondescentiae"
"128"	"Herina"	"germinationis"	"(Rossi, 1790)"	"http://dyntaxa.se/taxon/info/241060"	"Dyntaxa"	"Herina germinationis"
"129"	"Herina"	"oscillans"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241061"	"Dyntaxa"	"Herina oscillans"
"130"	"Herina"	"paludum"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/241062"	"Dyntaxa"	"Herina paludum"
"131"	"Herina"	"palustris"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241063"	"Dyntaxa"	"Herina palustris"
"132"	"Herina"	"parva"	"(Loew, 1864)"	"http://dyntaxa.se/taxon/info/241064"	"Dyntaxa"	"Herina parva"
"133"	"Homalocephala"	"sp."	"Zetterstedt 1838"	"urn:lsid:faunaeur.org:taxname:405787"	"Fauna Europaea"	"Homalocephala sp."
"134"	"Homalocephala"	"albitarsis"	"Zetterstedt, 1838"	"http://dyntaxa.se/taxon/info/241065"	"Dyntaxa"	"Homalocephala albitarsis"
"135"	"Homalocephala"	"angustata"	"(Wahlberg, 1838)"	"http://dyntaxa.se/taxon/info/241066"	"Dyntaxa"	"Homalocephala angustata"
"136"	"Homalocephala"	"apicalis"	"(Wahlberg, 1838)"	"http://dyntaxa.se/taxon/info/241067"	"Dyntaxa"	"Homalocephala apicalis"
"137"	"Homalocephala"	"bimaculata"	"(Wahlberg, 1838)"	"http://dyntaxa.se/taxon/info/241068"	"Dyntaxa"	"Homalocephala bimaculata"
"138"	"Homalocephala"	"biseta"	"Frey, 1908"	"http://dyntaxa.se/taxon/info/241069"	"Dyntaxa"	"Homalocephala biseta"
"139"	"Homalocephala"	"biumbrata"	"(Wahlberg, 1838)"	"http://dyntaxa.se/taxon/info/241070"	"Dyntaxa"	"Homalocephala biumbrata"
"140"	"Homalocephala"	"mamaevi"	"Krivosheina & Krivosheina, 1995"	"http://dyntaxa.se/taxon/info/241071"	"Dyntaxa"	"Homalocephala mamaevi"
"141"	"Melieria"	"sp."	"Robineau-Desvoidy 1830"	"urn:lsid:faunaeur.org:taxname:405912"	"Fauna Europaea"	"Melieria sp."
"142"	"Melieria"	"crassipennis"	"(Fabricius, 1794)"	"http://dyntaxa.se/taxon/info/241072"	"Dyntaxa"	"Melieria crassipennis"
"143"	"Melieria"	"cana"	"(Loew, 1858)"	"http://dyntaxa.se/taxon/info/241073"	"Dyntaxa"	"Melieria cana"
"144"	"Melieria"	"omissa"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241074"	"Dyntaxa"	"Melieria omissa"
"145"	"Melieria"	"picta"	"(Meigen, 1826)"	"http://dyntaxa.se/taxon/info/241075"	"Dyntaxa"	"Melieria picta"
"146"	"Myennis"	"sp."	"Robineau-Desvoidy 1830"	"urn:lsid:faunaeur.org:taxname:406020"	"Fauna Europaea"	"Myennis sp."
"147"	"Myennis"	"octopunctata"	"(Cocquebert, 1830)"	"http://dyntaxa.se/taxon/info/241076"	"Dyntaxa"	"Myennis octopunctata"
"148"	"Otites"	"sp."	"Latreille 1804"	"urn:lsid:faunaeur.org:taxname:405951"	"Fauna Europaea"	"Otites sp."
"149"	"Otites"	"centralis"	"(Fabricius, 1805)"	"http://dyntaxa.se/taxon/info/241077"	"Dyntaxa"	"Otites centralis"
"150"	"Otites"	"guttata"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/241078"	"Dyntaxa"	"Otites guttata"
"151"	"Otites"	"lamed"	"(Schrank, 1781)"	"http://dyntaxa.se/taxon/info/241079"	"Dyntaxa"	"Otites lamed"
"152"	"Physiphora"	"sp."	"Fallen 1810"	"urn:lsid:faunaeur.org:taxname:405838"	"Fauna Europaea"	"Physiphora sp."
"153"	"Physiphora"	"alceae"	"(Preyssler, 1791)"	"http://dyntaxa.se/taxon/info/241080"	"Dyntaxa"	"Physiphora alceae"
"154"	"Pseudotephritis"	"sp."	"Johnson 1802"	"urn:lsid:faunaeur.org:taxname:406017"	"Fauna Europaea"	"Pseudotephritis sp."
"155"	"Pseudotephritis"	"corticalis"	"(Loew, 1873)"	"http://dyntaxa.se/taxon/info/241081"	"Dyntaxa"	"Pseudotephritis corticalis"
"156"	"Seioptera"	"sp."	"Kirby 1817"	"urn:lsid:faunaeur.org:taxname:405802"	"Fauna Europaea"	"Seioptera sp."
"157"	"Seioptera"	"vibrans"	"(Linnaeus, 1758)"	"http://dyntaxa.se/taxon/info/241082"	"Dyntaxa"	"Seioptera vibrans"
"158"	"Tetanops"	"sp."	"Fallen 1820"	"urn:lsid:faunaeur.org:taxname:405935"	"Fauna Europaea"	"Tetanops sp."
"159"	"Tetanops"	"myopina"	"Fallén, 1820"	"http://dyntaxa.se/taxon/info/241083"	"Dyntaxa"	"Tetanops myopina"
"160"	"Tetanops"	"sintensi"	"Becker, 1909"	"http://dyntaxa.se/taxon/info/241084"	"Dyntaxa"	"Tetanops sintensi"
"161"	"Ulidia"	"sp."	"Meigen 1826"	"urn:lsid:faunaeur.org:taxname:405822"	"Fauna Europaea"	"Ulidia sp."
"162"	"Ulidia"	"erythrophtalma"	"Meigen, 1826"	"http://dyntaxa.se/taxon/info/241085"	"Dyntaxa"	"Ulidia erythrophtalma"
"163"	"Platystoma"	"sp."	"Meigen 1803"	"urn:lsid:faunaeur.org:taxname:405364"	"Fauna Europaea"	"Platystoma sp."
"164"	"Platystoma"	"seminatione"	"(Fabricius, 1775)"	"http://dyntaxa.se/taxon/info/241086"	"Dyntaxa"	"Platystoma seminatione"
"165"	"Rivellia"	"sp."	"Robineau-Desvoidy 1830"	"urn:lsid:faunaeur.org:taxname:405358"	"Fauna Europaea"	"Rivellia sp."
"166"	"Rivellia"	"syngenesiae"	"(Fabricius, 1781)"	"http://dyntaxa.se/taxon/info/241087"	"Dyntaxa"	"Rivellia syngenesiae"
"167"	"Acidia"	"sp."	"Robineau-Desvoidy 1830"	"urn:lsid:faunaeur.org:taxname:405753"	"Fauna Europaea"	"Acidia sp."
"168"	"Acidia"	"cognata"	"(Wiedemann, 1817)"	"http://dyntaxa.se/taxon/info/241088"	"Dyntaxa"	"Acidia cognata"
"169"	"Acinia"	"sp."	"Robineau-Desvoidy 1830"	"urn:lsid:faunaeur.org:taxname:405430"	"Fauna Europaea"	"Acinia sp."
"170"	"Acinia"	"corniculata"	"(Zetterstedt, 1819)"	"http://dyntaxa.se/taxon/info/241089"	"Dyntaxa"	"Acinia corniculata"
"171"	"Actinoptera"	"sp."	"Rondani 1871"	"urn:lsid:faunaeur.org:taxname:405635"	"Fauna Europaea"	"Actinoptera sp."
"172"	"Actinoptera"	"discoidea"	"(Fallén, 1814)"	"http://dyntaxa.se/taxon/info/241090"	"Dyntaxa"	"Actinoptera discoidea"
"173"	"Actinoptera"	"filaginis"	"(Loew, 1862)"	"http://dyntaxa.se/taxon/info/241091"	"Dyntaxa"	"Actinoptera filaginis"
"174"	"Anomoia"	"sp."	"Walker 1835"	"urn:lsid:faunaeur.org:taxname:405731"	"Fauna Europaea"	"Anomoia sp."
"175"	"Anomoia"	"purmunda"	"(Harris, 1780)"	"http://dyntaxa.se/taxon/info/241092"	"Dyntaxa"	"Anomoia purmunda"
"176"	"Campiglossa"	"sp."	"Rondani 1870"	"urn:lsid:faunaeur.org:taxname:405613"	"Fauna Europaea"	"Campiglossa sp."
"177"	"Campiglossa"	"absinthii"	"(Fabricius, 1805)"	"http://dyntaxa.se/taxon/info/241093"	"Dyntaxa"	"Campiglossa absinthii"
"178"	"Campiglossa"	"argyrocephala"	"(Loew, 1844)"	"http://dyntaxa.se/taxon/info/241094"	"Dyntaxa"	"Campiglossa argyrocephala"
"179"	"Campiglossa"	"difficilis"	"(Hendel, 1927)"	"http://dyntaxa.se/taxon/info/241095"	"Dyntaxa"	"Campiglossa difficilis"
"180"	"Campiglossa"	"grandinata"	"(Rondani, 1870)"	"http://dyntaxa.se/taxon/info/241096"	"Dyntaxa"	"Campiglossa grandinata"
