"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"114"	"Megaselia"	"diversa"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240654"	NA	NA	"Megaselia diversa"
"115"	"Megaselia"	"drakei"	"Disney, 1984"	"http://dyntaxa.se/taxon/info/240655"	NA	NA	"Megaselia drakei"
"116"	"Megaselia"	"dubitalis"	"(Wood, 1908)"	"http://dyntaxa.se/taxon/info/240656"	NA	NA	"Megaselia dubitalis"
"117"	"Megaselia"	"eccoptomera"	"Schmitz, 1927"	"http://dyntaxa.se/taxon/info/240657"	NA	NA	"Megaselia eccoptomera"
"118"	"Megaselia"	"eisfelderae"	"Schmitz, 1948"	"http://dyntaxa.se/taxon/info/240658"	NA	NA	"Megaselia eisfelderae"
"119"	"Megaselia"	"elongata"	"(Wood, 1914)"	"http://dyntaxa.se/taxon/info/240659"	NA	NA	"Megaselia elongata"
"120"	"Megaselia"	"emarginata"	"(Wood, 1908)"	"http://dyntaxa.se/taxon/info/240660"	NA	NA	"Megaselia emarginata"
"121"	"Megaselia"	"eminens"	"Schmitz, 1953"	"http://dyntaxa.se/taxon/info/240661"	NA	NA	"Megaselia eminens"
"122"	"Megaselia"	"erecta"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240662"	NA	NA	"Megaselia erecta"
"123"	"Megaselia"	"errata"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240663"	NA	NA	"Megaselia errata"
"124"	"Megaselia"	"excavata"	"Schmitz, 1927"	"http://dyntaxa.se/taxon/info/240665"	NA	NA	"Megaselia excavata"
"125"	"Megaselia"	"fenestralis"	"(Schmitz, 1919)"	"http://dyntaxa.se/taxon/info/240666"	NA	NA	"Megaselia fenestralis"
"126"	"Megaselia"	"fennicola"	"Beyer, 1958"	"http://dyntaxa.se/taxon/info/240667"	NA	NA	"Megaselia fennicola"
"127"	"Megaselia"	"feshiensis"	"Disney, 1987"	"http://dyntaxa.se/taxon/info/240668"	NA	NA	"Megaselia feshiensis"
"128"	"Megaselia"	"flammula"	"Schmitz, 1928"	"http://dyntaxa.se/taxon/info/240669"	NA	NA	"Megaselia flammula"
"129"	"Megaselia"	"flava"	"(Fallén, 1823)"	"http://dyntaxa.se/taxon/info/240670"	NA	NA	"Megaselia flava"
"130"	"Megaselia"	"flavescens"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240671"	NA	NA	"Megaselia flavescens"
"131"	"Megaselia"	"flavicans"	"Schmitz, 1935"	"http://dyntaxa.se/taxon/info/240672"	NA	NA	"Megaselia flavicans"
"132"	"Megaselia"	"flavicoxa"	"(Zetterstedt, 1848)"	"http://dyntaxa.se/taxon/info/240673"	NA	NA	"Megaselia flavicoxa"
"133"	"Megaselia"	"frameata"	"Schmitz, 1927"	"http://dyntaxa.se/taxon/info/240674"	NA	NA	"Megaselia frameata"
"134"	"Megaselia"	"fumata"	"(Malloch, 1909)"	"http://dyntaxa.se/taxon/info/240676"	NA	NA	"Megaselia fumata"
"135"	"Megaselia"	"furcilla"	"Schmitz, 1957"	"http://dyntaxa.se/taxon/info/240679"	NA	NA	"Megaselia furcilla"
"136"	"Megaselia"	"furva"	"Schmitz, 1929"	"http://dyntaxa.se/taxon/info/240680"	NA	NA	"Megaselia furva"
"137"	"Megaselia"	"fusca"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240681"	NA	NA	"Megaselia fusca"
"138"	"Megaselia"	"fusciclava"	"Schmitz, 1935"	"http://dyntaxa.se/taxon/info/240682"	NA	NA	"Megaselia fusciclava"
"139"	"Megaselia"	"fuscinula"	"(Schmitz, 1926)"	"http://dyntaxa.se/taxon/info/240684"	NA	NA	"Megaselia fuscinula"
"140"	"Megaselia"	"fuscipalpis"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240685"	NA	NA	"Megaselia fuscipalpis"
"141"	"Megaselia"	"fuscoides"	"Schmitz, 1934"	"http://dyntaxa.se/taxon/info/240686"	NA	NA	"Megaselia fuscoides"
"142"	"Megaselia"	"fuscovariana"	"Schmitz, 1933"	"http://dyntaxa.se/taxon/info/240687"	NA	NA	"Megaselia fuscovariana"
"143"	"Megaselia"	"gargarans"	"Schmitz, 1948"	"http://dyntaxa.se/taxon/info/240688"	NA	NA	"Megaselia gargarans"
"144"	"Megaselia"	"gartensis"	"Disney, 1985"	"http://dyntaxa.se/taxon/info/240689"	NA	NA	"Megaselia gartensis"
"145"	"Megaselia"	"giraudii"	"(Egger, 1862)"	"http://dyntaxa.se/taxon/info/240690"	NA	NA	"Megaselia giraudii"
"146"	"Megaselia"	"glabrifrons"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240691"	NA	NA	"Megaselia glabrifrons"
"147"	"Megaselia"	"glabrimargo"	"Buck, 2001"	"http://dyntaxa.se/taxon/info/240692"	NA	NA	"Megaselia glabrimargo"
"148"	"Megaselia"	"gratiosa"	"Schmitz, 1939"	"http://dyntaxa.se/taxon/info/240693"	NA	NA	"Megaselia gratiosa"
"149"	"Megaselia"	"gregaria"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240694"	NA	NA	"Megaselia gregaria"
"150"	"Megaselia"	"groenlandica"	"(Lundbeck, 1901)"	"http://dyntaxa.se/taxon/info/240695"	NA	NA	"Megaselia groenlandica"
"151"	"Megaselia"	"haraldlundi"	"Disney, 1985"	"http://dyntaxa.se/taxon/info/240697"	NA	NA	"Megaselia haraldlundi"
"152"	"Megaselia"	"hendersoni"	"Disney, 1979"	"http://dyntaxa.se/taxon/info/240699"	NA	NA	"Megaselia hendersoni"
"153"	"Megaselia"	"hibernans"	"Schmitz, 1935"	"http://dyntaxa.se/taxon/info/240700"	NA	NA	"Megaselia hibernans"
"154"	"Megaselia"	"hilaris"	"Schmitz, 1927"	"http://dyntaxa.se/taxon/info/240701"	NA	NA	"Megaselia hilaris"
"155"	"Megaselia"	"hirsuta"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240702"	NA	NA	"Megaselia hirsuta"
"156"	"Megaselia"	"hirticaudata"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240703"	NA	NA	"Megaselia hirticaudata"
"157"	"Megaselia"	"hirticrus"	"(Schmitz, 1918)"	"http://dyntaxa.se/taxon/info/240704"	NA	NA	"Megaselia hirticrus"
"158"	"Megaselia"	"hirtiventris"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240705"	NA	NA	"Megaselia hirtiventris"
"159"	"Megaselia"	"hortensis"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240706"	NA	NA	"Megaselia hortensis"
"160"	"Megaselia"	"humeralis"	"(Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/240707"	NA	NA	"Megaselia humeralis"
"161"	"Megaselia"	"hyalipennis"	"(Wood, 1912)"	"http://dyntaxa.se/taxon/info/240708"	NA	NA	"Megaselia hyalipennis"
"162"	"Megaselia"	"hybrida"	"Schmitz, 1939"	"http://dyntaxa.se/taxon/info/240709"	NA	NA	"Megaselia hybrida"
"163"	"Megaselia"	"hypopygialis"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240710"	NA	NA	"Megaselia hypopygialis"
"164"	"Megaselia"	"ignobilis"	"(Schmitz, 1919)"	"http://dyntaxa.se/taxon/info/240711"	NA	NA	"Megaselia ignobilis"
"165"	"Megaselia"	"imberbis"	"Schmitz, 1934"	"http://dyntaxa.se/taxon/info/240712"	NA	NA	"Megaselia imberbis"
"166"	"Megaselia"	"immodensior"	"Disney, 2001"	"http://dyntaxa.se/taxon/info/240713"	NA	NA	"Megaselia immodensior"
"167"	"Megaselia"	"impinguata"	"Schmitz, 1935"	"http://dyntaxa.se/taxon/info/240714"	NA	NA	"Megaselia impinguata"
"168"	"Megaselia"	"incrassata"	"Schmitz, 1920"	"http://dyntaxa.se/taxon/info/240715"	NA	NA	"Megaselia incrassata"
"169"	"Megaselia"	"indifferens"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240716"	NA	NA	"Megaselia indifferens"
"170"	"Megaselia"	"indigesta"	"Schmitz, 1920"	"http://dyntaxa.se/taxon/info/240717"	NA	NA	"Megaselia indigesta"
"171"	"Megaselia"	"infraposita"	"(Wood, 1909)"	"http://dyntaxa.se/taxon/info/240718"	NA	NA	"Megaselia infraposita"
"172"	"Megaselia"	"insecta"	"Schmitz, 1953"	"http://dyntaxa.se/taxon/info/240719"	NA	NA	"Megaselia insecta"
"173"	"Megaselia"	"insons"	"(Lundbeck, 1920)"	"http://dyntaxa.se/taxon/info/240720"	NA	NA	"Megaselia insons"
"174"	"Megaselia"	"intercostata"	"(Lundbeck, 1921)"	"http://dyntaxa.se/taxon/info/240721"	NA	NA	"Megaselia intercostata"
"175"	"Megaselia"	"intonsa"	"Schmitz, 1948"	"http://dyntaxa.se/taxon/info/240722"	NA	NA	"Megaselia intonsa"
"176"	"Megaselia"	"involuta"	"(Wood, 1910)"	"http://dyntaxa.se/taxon/info/240723"	NA	NA	"Megaselia involuta"
"177"	"Megaselia"	"jameslamonti"	"Disney, 1996"	"http://dyntaxa.se/taxon/info/240724"	NA	NA	"Megaselia jameslamonti"
